FROM,TO,W,DRUG,
FCGR3A,CD4,0.68257,0,
KCNAB2,CD4,0.21984,0,
FOS,GATA4,0.14494,0,
NEB,DES,0.8637,0,
DES,S100A1,0.07378,0,
ALOX12,ITGB4,0.59628,0,
TREM1,TYROBP,0.07929,0,
TREM2,TYROBP,0.88713,0,
CYP3A4,UGT2B7,0.15226,0,
BCL11A,BCL6,0.62451,0,
TBX2,NKX2-5,0.05568,0,
MME,ADM,0.12038,0,
SLC6A2,SNCA,0.39676,0,
SLC6A4,SNCA,0.31137,0,
SNCA,KCNJ11,0.18513,0,
SNCA,GBA,0.4351,0,
IL1B,A2M,0.08739,0,
CTNNA2,CTNNBIP1,0.26337,0,
PTK6,ERBB2,0.8857,0,
SOX10,PAX3,0.55855,0,
EYA2,SIX1,0.14906,0,
RHO,GNGT1,0.0561,0,
PLEKHB1,GNGT1,0.28452,0,
MBP,HLA-DRA,0.14729,0,
HLA-DRB5,HLA-DRA,0.65278,0,
MS4A1,HLA-DRA,0.33912,0,
NME2,TBXA2R,0.24612,0,
PDZK1,ABCC2,0.10578,0,
PLOD1,PLOD3,0.72435,0,
LCP2,CD6,0.68939,0,
KRT10,PKN1,0.57154,0,
SFTPD,DCN,0.19317,0,
PLA2G2A,DCN,0.46932,0,
C1QA,DCN,0.23687,0,
CFTR,ADRB2,0.30999,0,
ADRB2,OPRD1,0.24363,0,
HTR4,ADRB2,0.17258,0,
GNA15,ADRB2,0.58063,0,
CEACAM1,ITGB3,0.12568,0,
HAVCR2,CEACAM1,0.22148,0,
ANXA5,CFTR,0.4798,0,
PDZK1,CFTR,0.17482,0,
CFTR,RAB27A,0.37628,0,
SLC26A9,CFTR,0.44677,0,
ANO1,CFTR,0.40145,0,
CRP,FCGR2A,0.10193,0,
VAV1,TUBB,0.21,0,
VAV1,S100B,0.18799,0,
A2M,LEP,0.03327,0,
TUBB3,TUBA1B,0.39039,0,
MMP13,ADAMTS5,0.05426,0,
C1QA,PTX3,0.02626,0,
ITIH4,PTX3,0.08571,0,
CTSG,SELPLG,0.1781,0,
SERPINA3,CTSG,0.10572,0,
KRT1,MBL2,0.2016,0,
IL22RA1,IL20RB,0.85728,0,
SERPINA3,CMA1,0.11507,0,
FCGR3A,PTPRC,0.57749,0,
ITGAL,PTPRC,0.80715,0,
PTPRC,CD2,0.81405,0,
PTPRCAP,PTPRC,0.71032,0,
S100B,AHNAK,0.47882,0,
A2M,LCAT,0.32449,0,
APOE,A2M,0.20684,0,
ADAM19,A2M,0.13156,0,
PAEP,A2M,0.07684,0,
CTSE,A2M,0.01052,0,
THRB,RXRG,0.40692,0,
FCN2,CRP,0.0841,0,
SLA2,PKN1,0.28974,0,
CD3E,EPS8L1,0.31144,0,
LRP2,TTR,0.157,0,
LRP2,SLC9A3,0.13563,0,
BMP2,ASCL1,0.12451,0,
TUBB,MAP6,0.37757,0,
TUBB,SYT9,0.13953,0,
CD247,CD5,0.92863,0,
CD247,CD2,0.93159,0,
LY6E,CD247,0.20198,0,
RBP4,TTR,0.02225,0,
FCGR1A,FCGR3A,0.90794,0,
CD38,FCGR3A,0.72873,0,
FCGR3A,GP6,0.34225,0,
FCGR3A,IGHG1,0.39289,0,
MYO5A,MLPH,0.46107,0,
POU2AF1,LGALS1,0.08616,0,
SPN,LGALS1,0.14164,0,
LGALS1,MUC16,0.15096,0,
MFAP4,SFTPD,0.24121,0,
SFTPD,UPK1A,0.23124,0,
BSG,MMP1,0.02735,0,
MDK,TGM1,0.22043,0,
ST14,F2RL1,0.67788,0,
CR2,CR1,0.76278,0,
SIGLEC9,LGALS3BP,0.40069,0,
SPN,ICAM1,0.36912,0,
MAP4K1,SLAMF1,0.26467,0,
WT1,AREG,0.15612,0,
GNA15,OPRD1,0.25741,0,
AGT,PRG2,0.09384,0,
SSTR5,SSTR1,0.10059,0,
ATRNL1,MC4R,0.18113,0,
GPHA2,GPR1,0.12857,0,
EDN3,CTSE,0.00745,0,
PTPRJ,SDCBP,0.62461,0,
CD6,SDCBP,0.11801,0,
MBP,MMP7,0.24554,0,
SPTBN2,SPTA1,0.19373,0,
DLGAP1,DLGAP2,0.23412,0,
KHDRBS2,KHDRBS3,0.19493,0,
KCNA2,KCNAB2,0.00985,0,
HLA-DPA1,HLA-DPB1,0.94008,0,
ASCL1,EPHB3,0.18528,0,
PDZK1,PDZK1IP1,0.09959,0,
SLC9A3,SHANK2,0.01414,0,
SDC4,RARRES3,0.27966,0,
KIR2DL4,FCER1G,0.32948,0,
FCER1G,GP6,0.20307,0,
CLEC4C,FCER1G,0.11845,0,
ACP5,SPP1,0.16888,0,
LTB4R,GNA15,0.77304,0,
POU5F1,ETS2,0.45193,0,
POU5F1,FOXD3,0.3141,0,
NR0B1,POU5F1,0.11615,0,
KCNB1,KCNG1,0.05696,0,
KCNB1,KCNG4,0.03508,0,
COL7A1,LAMA5,0.84697,0,
FBLN5,LPA,0.12572,0,
RHAG,SLC4A1,0.07431,0,
SNX20,SELPLG,0.86151,0,
LNX1,CXADR,0.56392,0,
F3,FANCB,0.4981,0,
GRIK5,GRIK2,0.60371,0,
C1QA,COL2A1,0.02296,0,
LOXL4,COL2A1,0.14252,0,
ELN,MMP12,0.07208,0,
ELN,ASS1,0.24583,0,
FCN1,ELN,0.10269,0,
ELN,FKBP10,0.18423,0,
APOBEC3G,APOBEC3F,0.84559,0,
SLC6A4,GPM6B,0.29248,0,
CD2,CD5,0.80486,0,
CD6,CD5,0.97134,0,
CACNA1H,GNG2,0.40528,0,
SERPINA1,MMP7,0.11277,0,
SERPINA1,KLK5,0.16848,0,
SERPINA1,PRSS3,0.11119,0,
DERL3,SERPINA1,0.23101,0,
PRSS2,SERPINA1,0.03502,0,
CTRB1,SERPINA1,0.0264,0,
C1QA,ADIPOQ,0.02615,0,
CLEC2A,KLRF2,0.59904,0,
CCL18,PITPNM3,0.2444,0,
CD48,CD2,0.78077,0,
SERPINA10,F10,0.15619,0,
CD53,CD2,0.87302,0,
COL17A1,PPL,0.86098,0,
COL17A1,LAD1,0.77388,0,
BST2,LILRA4,0.19285,0,
KLK5,DSG1,0.69336,0,
C1QB,DEFA1B,0.0519,0,
LPA,MMP12,0.05443,0,
MYL2,MYOC,0.00308,0,
MYOC,OLFM3,0.05235,0,
SERPINI1,PLAT,0.07758,0,
RBP4,RPE65,0.0549,0,
XDH,BTN1A1,0.14744,0,
DPP10,KCND3,0.15184,0,
SKA1,SKA3,0.80346,0,
EPCAM,CLDN7,0.65064,0,
TXNIP,SCEL,0.56779,0,
SLC4A4,CA4,0.09563,0,
KIF15,MKI67,0.66533,0,
ANKRD1,CASQ2,0.09217,0,
TRDN,CASQ2,0.17603,0,
ARR3,RHO,0.17996,0,
HOOK1,ANK3,0.74052,0,
SERPINA3,HOXB1,0.12706,0,
HOXB1,PKNOX2,0.32996,0,
NOVA1,GABRG2,0.28281,0,
TPSAB1,TPSB2,0.87662,0,
HCN2,HCN1,0.16273,0,
ZPBP,ZP2,0.02869,0,
PCDHA1,PCDHGB1,0.1582,0,
SPINK5,CASP14,0.81904,0,
SERPINA3,CTRC,0.01054,0,
SERPINA3,CTRB1,0.00903,0,
EVPL,PPL,0.95884,0,
ST3GAL4,CD8B,0.08824,0,
LOXL2,MARCKSL1,0.15996,0,
ODF1,SPAG4,0.02594,0,
LIN28B,TRIM71,0.63101,0,
MLANA,GPR143,0.69136,0,
VSTM2L,WIPF3,0.17464,0,
PEX5L,HCN1,0.07522,0,
TGM1,RARRES3,0.19603,0,
ALX1,ALX4,0.06738,0,
SPC25,SPC24,0.6966,0,
CIDEC,CIDEA,0.47761,0,
IGHG1,IGKC,0.94886,0,
IGLC1,IGHG1,0.74376,0,
IGHG1,IGLV2-8,0.61127,0,
KCNMB1,CLCA1,0.08355,0,
IGHM,JCHAIN,0.48287,0,
SH3YL1,SH3D19,0.72649,0,
MLPH,RAB27A,0.59234,0,
IGLC1,IGHV3-33,0.72437,0,
IGLC1,IGLV2-8,0.3616,0,
MSS51,PTGS1,0.20605,0,
S100P,MOK,0.31261,0,
ABRA,ABLIM2,0.5641,0,
RAB27A,EXPH5,0.50852,0,
IRX3,IRX1,0.43013,0,
PRSS2,SLPI,0.00825,0,
DEFA3,DEFA1B,0.91498,0,
UPK3B,UPK1B,0.12004,0,
KLK5,FLG,0.75972,0,
BFSP2,BFSP1,0.03885,0,
SERPINA4,KLK1,0.03856,0,
PGLYRP3,PGLYRP4,0.81856,0,
A1BG,CRISP3,0.18968,0,
GP2,AMY2A,0.85861,0,
CALML5,TGM3,0.85735,0,
BEX1,OMP,0.03543,0,
LIPF,CLPS,0.00286,0,
SCGB2A2,SCGB1D2,0.94196,0,
STATH,OVGP1,0.02669,0,
CTRB1,LYPD3,0.00802,0,
SYT3,SYT5,0.09019,0,
PNLIP,CLPS,0.95292,0,
CTSC,CST7,0.40698,0,
OLIG2,NKX2-2,0.12813,0,
CHRNA5,CHRNB2,0.23465,0,
PRSS2,BPI,0.00972,0,
PNLIPRP2,CLPS,0.87248,0,
EGFR,AGTR1,0.44311,0,
EGFR,CAV3,0.02949,0,
EGFR,TRPV3,0.79426,0,
EGFR,AURKA,0.68151,0,
EGFR,GRB14,0.23955,0,
MET,EGFR,0.34885,0,
EGFR,MET,0.34885,0,
SH2D1A,EGFR,0.33358,0,
CDK1,EGFR,0.59546,0,
EGFR,CBLC,0.78153,0,
EGFR,CCNB1,0.66718,0,
GAPDH,EGFR,0.53117,0,
EGFR,SFN,0.35122,0,
EGFR,STAT1,0.52079,0,
EGFR,NFKBIA,0.50621,0,
EGFR,AR,0.70112,0,
AR,EGFR,0.70112,0,
EGFR,NRG1,0.67117,0,
NRG1,EGFR,0.67117,0,
EGFR,ACTA1,0.217,0,
EGFR,GRB7,0.76875,0,
CDC25A,EGFR,0.64746,0,
EGFR,CDC25A,0.64746,0,
JUNB,EGFR,0.47929,0,
NTF3,EGFR,0.51215,0,
EDN1,EGFR,0.61708,0,
FGF10,EGFR,0.18937,0,
EGFR,FOS,0.40475,0,
FOS,EGFR,0.40475,0,
EGFR,GDF15,0.39153,0,
EGFR,ITGB4,0.81867,0,
ITGB4,EGFR,0.81867,0,
EGFR,ERBB2,0.79776,0,
ERBB2,EGFR,0.79776,0,
NRG4,EGFR,0.55016,0,
EGFR,DCN,0.56417,0,
EGFR,PTK6,0.84414,0,
PTK6,EGFR,0.84414,0,
SH3GL2,EGFR,0.12062,0,
EGFR,SH3GL2,0.12062,0,
EGFR,BTC,0.60948,0,
BTC,EGFR,0.60948,0,
EGFR,PTK2B,0.71435,0,
PTK2B,EGFR,0.71435,0,
VAV1,EGFR,0.3719,0,
LEP,EGFR,0.08893,0,
EGFR,VAV3,0.72429,0,
VAV3,EGFR,0.72429,0,
GH1,EGFR,0.33032,0,
FGF22,EGFR,0.72767,0,
EGFR,ERRFI1,0.58227,0,
EGFR,LRIG1,0.75411,0,
PKN1,EGFR,0.63729,0,
EGFR,ELF3,0.46815,0,
ELF3,EGFR,0.46815,0,
EGFR,STAP2,0.75568,0,
ICAM1,EGFR,0.51254,0,
EGFR,MAP4K1,0.3819,0,
EGFR,AREG,0.07984,0,
AREG,EGFR,0.07984,0,
ANGPT4,EGFR,0.51863,0,
ACKR3,EGFR,0.49191,0,
EREG,EGFR,0.509,0,
EGFR,EREG,0.509,0,
EGFR,AGT,0.20969,0,
NTF4,EGFR,0.77239,0,
IL25,EGFR,0.15656,0,
EGFR,L1CAM,0.36886,0,
PTPRJ,EGFR,0.67428,0,
EFNA3,EGFR,0.82399,0,
EGFR,DAPP1,0.75196,0,
EFNA1,EGFR,0.76903,0,
EGFR,PIK3C2B,0.84072,0,
EGFR,JUP,0.78847,0,
JUP,EGFR,0.78847,0,
LINGO1,EGFR,0.43289,0,
DOK5,EGFR,0.24517,0,
SH2B3,EGFR,0.50044,0,
TNC,EGFR,0.41268,0,
PDP1,EGFR,0.54297,0,
EGFR,ASAP3,0.86406,0,
IL13RA2,EGFR,0.16486,0,
LPA,EGFR,0.26029,0,
DCBLD2,EGFR,0.33621,0,
EFEMP1,EGFR,0.57025,0,
EGFR,KCND3,0.6582,0,
EGFR,RRAD,0.25885,0,
KCNN1,EGFR,0.28548,0,
SH2D2A,EGFR,0.4572,0,
EGFR,SH3GL3,0.22812,0,
EGFR,TNS4,0.77802,0,
EGFR,EPPK1,0.66124,0,
EGFR,SH2D3A,0.85255,0,
EGFR,KRT7,0.50653,0,
EGFR,MARVELD2,0.83827,0,
EGFR,MGAT5,0.5981,0,
EGFR,SHC4,0.52309,0,
IGFBP2,EGFR,0.29178,0,
EGFR,DEGS1,0.80685,0,
EGFR,SLC5A1,0.78114,0,
CDK5,NTRK2,0.38013,0,
NTF3,NTRK2,0.44909,0,
NTRK2,NTF3,0.44909,0,
FGF10,NTRK2,0.34066,0,
NTRK2,ITGB4,0.3318,0,
NTRK2,PTK2B,0.1447,0,
FGF22,NTRK2,0.26766,0,
AREG,NTRK2,0.05453,0,
ANGPT4,NTRK2,0.36337,0,
EREG,NTRK2,0.25224,0,
NTF4,NTRK2,0.32104,0,
NTRK2,NTF4,0.32104,0,
EFNA3,NTRK2,0.32051,0,
EFNA1,NTRK2,0.28912,0,
NTRK2,KCNA3,0.17798,0,
DOK5,NTRK2,0.12985,0,
AKAP4,NTRK2,0.00451,0,
ISG15,MX1,0.69192,0,
MX1,ISG15,0.69192,0,
CAV3,JPH2,0.22717,0,
PTPN13,FASLG,0.3447,0,
PTPN13,NFKBIA,0.38331,0,
MBP,PTPN13,0.42683,0,
PTPN13,ARHGAP29,0.61234,0,
PTPN13,EFNB1,0.69823,0,
NPHS2,NPHS1,0.02354,0,
NPHS2,TRPC6,0.09614,0,
TRPC6,CDK5,0.48864,0,
AGTR1,GNA15,0.20343,0,
AGTR1,PTGFR,0.56933,0,
CDK1,STMN1,0.66529,0,
AURKB,STMN1,0.56564,0,
STMN1,MAPK13,0.69006,0,
CAMK4,STMN1,0.16511,0,
STMN1,NODAL,0.58323,0,
GJA1,CDK5,0.46695,0,
CDK1,GJA1,0.46685,0,
GJA1,AGT,0.1963,0,
KRT1,GJA1,0.73389,0,
GJA3,GJA1,0.29919,0,
GJA1,GJA3,0.29919,0,
AR,FKBP5,0.54231,0,
CXCR4,HSPA8,0.24596,0,
ISG15,HSPA8,0.2345,0,
HSPA8,MAP3K8,0.44062,0,
HSPA8,SNCA,0.62953,0,
HSPA8,ADRB2,0.53263,0,
CFTR,HSPA8,0.50584,0,
HSPA8,CITED1,0.27244,0,
SLC6A4,HSPA8,0.378,0,
STMN2,CDK1,0.10564,0,
RGS6,STMN2,0.22344,0,
STMN2,RGS20,0.08197,0,
TRPM4,ABCC8,0.02111,0,
ABCC8,CRYBB1,0.02681,0,
ABCC8,KCNJ11,0.37968,0,
TRPA1,SCG3,0.07525,0,
CALR,AR,0.60616,0,
CALR,AR,0.60616,0,
MBL2,CALR,0.21884,0,
CALR,APOB,0.23993,0,
SLC6A4,CALR,0.34104,0,
PLAT,CALR,0.39911,0,
PRF1,CALR,0.32548,0,
PDZD3,TRPV6,0.63296,0,
NOS1,CAV3,0.02029,0,
SLC22A11,CAV3,0.00894,0,
TNNT3,TNNI2,0.83757,0,
LCK,FASLG,0.77689,0,
MET,LCK,0.06387,0,
PTPRF,LCK,0.34692,0,
LCK,SH2D1A,0.87569,0,
LCK,CDC25C,0.1359,0,
LCK,CD28,0.81156,0,
LCK,STAT1,0.57163,0,
JUN,LCK,0.19387,0,
LCK,ITGB2,0.79026,0,
LCK,CD79A,0.76272,0,
CD4,LCK,0.79845,0,
LCK,CD4,0.79845,0,
LCK,PRKCQ,0.79807,0,
PRKCQ,LCK,0.79807,0,
LCK,SNCA,0.1182,0,
LCK,CCR5,0.78359,0,
LCK,PIK3CG,0.59787,0,
LCK,LCP2,0.71066,0,
PTCRA,LCK,0.35263,0,
LCK,CTLA4,0.31504,0,
PTK2B,LCK,0.04683,0,
LCK,VAV1,0.9489,0,
VAV1,LCK,0.9489,0,
LCK,WAS,0.91412,0,
LCK,SIGLEC10,0.81852,0,
LCK,SIT1,0.97943,0,
LCK,PTPRC,0.87796,0,
PTPRC,LCK,0.87796,0,
LCK,CD3E,0.96579,0,
CD3E,LCK,0.96579,0,
LCK,CD247,0.97986,0,
CD247,LCK,0.97986,0,
LCK,FCGR3A,0.62173,0,
FCGR3A,LCK,0.62173,0,
SH3BP2,LCK,0.24475,0,
LCK,CD38,0.77639,0,
LCK,SKAP1,0.56731,0,
PTPRJ,LCK,0.21534,0,
LCK,SLAMF1,0.26786,0,
DGKA,LCK,0.20573,0,
LCK,PTPRH,0.13914,0,
LCK,SH2B3,0.25329,0,
CD5,LCK,0.94464,0,
LCK,CD5,0.94464,0,
LCK,CD48,0.89078,0,
LCK,KIR2DL3,0.3023,0,
LCK,CD2,0.91984,0,
LCK,CD8A,0.78867,0,
LCK,SH2D2A,0.70146,0,
SH2D2A,LCK,0.70146,0,
LCK,THEMIS,0.85076,0,
LCK,TRAT1,0.85778,0,
NYX,TRPM1,0.09236,0,
PPP1R1B,CDK5,0.41115,0,
CDK5,CCNB1,0.49579,0,
JUN,CDK5,0.33545,0,
CDK5R1,CDK5,0.4283,0,
CDK5,P2RX6,0.3283,0,
CDK5,PARP1,0.56272,0,
YYYY-00-DD 00:00:SS,CDK5,0.40976,0,
ERBB2,CDK5,0.44734,0,
NGEF,CDK5,0.3028,0,
CDK5,CORO1A,0.22744,0,
PPP1R1A,CDK5,0.13301,0,
CDK5,DLGAP1,0.33621,0,
CDK5,RASGRF1,0.19177,0,
CDK5,NEFH,0.18342,0,
CDK5,DCX,0.0418,0,
CDK5,DISC1,0.28983,0,
CDK5,CABLES1,0.44441,0,
CABLES1,CDK5,0.44441,0,
SEMA3A,CDK5,0.06869,0,
XDH,CDK5,0.36824,0,
CDK5,CDK5R2,0.20972,0,
CDK5R2,CDK5,0.20972,0,
CDK5,NES,0.35718,0,
CDK5,FSD1,0.27704,0,
HOMER2,GRM1,0.12375,0,
KRT1,TRPM4,0.81446,0,
CFTR,PDZD3,0.40792,0,
GUCY2C,PDZD3,0.31371,0,
PDZD3,GUCY2C,0.31371,0,
CFTR,WNK4,0.22406,0,
CLDN1,WNK4,0.28979,0,
CLDN3,WNK4,0.19655,0,
CLDN4,WNK4,0.31754,0,
CLDN7,WNK4,0.20963,0,
MAP3K15,WNK4,0.04837,0,
GRIN1,CDH2,0.01123,0,
GRIN1,NLGN1,0.02594,0,
GRIN1,PLAT,0.04556,0,
FN1,TGM2,0.34477,0,
NME1,TGM2,0.2115,0,
SDC4,TGM2,0.21786,0,
TGM2,ITGB3,0.4063,0,
AQP2,CD8A,0.14713,0,
TNFSF9,TNFRSF9,0.29538,0,
TNFRSF9,TNFSF9,0.29538,0,
AURKA,NDC80,0.78439,0,
AURKB,NDC80,0.55918,0,
NEK2,NDC80,0.81459,0,
NDC80,NUF2,0.83529,0,
HES1,ID1,0.15441,0,
HES1,PARP1,0.44294,0,
HES6,HES1,0.23975,0,
HES6,HES1,0.23975,0,
HES1,ID4,0.57586,0,
FN1,FASLG,0.17604,0,
STAT1,FASLG,0.73607,0,
FASLG,MMP7,0.19851,0,
ATF3,CGA,0.04711,0,
TP73,ATF3,0.20071,0,
STAT1,ATF3,0.18646,0,
JUN,ATF3,0.79074,0,
ATF3,JUN,0.79074,0,
FGFR3,ATF3,0.24307,0,
JUN,CGA,0.08823,0,
CGA,LHCGR,0.0248,0,
FOS,CGA,0.03334,0,
CGA,CGB5,0.06003,0,
CDK1,FOXM1,0.58284,0,
FOXM1,CDK1,0.58284,0,
CCNB1,FOXM1,0.69394,0,
FOXM1,CCNB1,0.69394,0,
CDK2,FOXM1,0.61198,0,
FOXM1,CDC25C,0.5795,0,
FOXM1,AURKB,0.79628,0,
PLK1,FOXM1,0.89848,0,
FOXM1,PLK1,0.89848,0,
FOXM1,CDC25A,0.76005,0,
FOXM1,CENPF,0.53583,0,
HAS2,HMMR,0.19499,0,
LTA,LTB,0.93612,0,
RXRA,CTSL,0.40057,0,
RXRA,ZBTB16,0.60966,0,
STAT1,RXRA,0.45998,0,
AR,RXRA,0.6106,0,
RXRA,AR,0.6106,0,
RXRA,MYOD1,0.04501,0,
RXRA,PARP1,0.60052,0,
THRB,RXRA,0.64477,0,
RXRA,THRB,0.64477,0,
SLC2A1,GAPDH,0.23698,0,
PTK2B,SLC2A1,0.35512,0,
SLC2A1,AGT,0.14118,0,
CEBPA,ELANE,0.35527,0,
CDC25C,ELANE,0.3008,0,
GZMB,ELANE,0.14805,0,
GFI1,ELANE,0.17914,0,
ELANE,ELN,0.29632,0,
ELANE,SERPINA1,0.11186,0,
SERPIND1,ELANE,0.04595,0,
ELANE,SERPINA3,0.08361,0,
ELANE,SLPI,0.10289,0,
TP73,AURKA,0.44464,0,
TP73,CDK1,0.3916,0,
CDK2,TP73,0.3325,0,
TP73,STAT1,0.34023,0,
TP73,TP63,0.63025,0,
