FROM,TO,W,DRUG,
NEXN,ACTA1,0.23205,0,
ACTA1,SPTA1,0.08957,0,
ACTA1,CNN1,0.329,0,
SPRR1A,ACTA1,0.03701,0,
ADRB2,EGLN3,0.22643,0,
GJB2,GJB3,0.43242,0,
KLF9,PGR,0.61801,0,
RAD51AP1,RAD51,0.80953,0,
BCL2L14,MELK,0.13749,0,
CDKN3,CDC25A,0.58266,0,
INSM1,SORBS1,0.06857,0,
HOXA5,TWIST1,0.1624,0,
GPC3,FGF2,0.51159,0,
CD79A,FCAR,0.16237,0,
CD79A,IGHM,0.51395,0,
CD79A,AMBP,0.0355,0,
CP,MPO,0.13443,0,
F2,SERPINE1,0.02661,0,
CCNE1,HIST1H1B,0.08971,0,
KNG1,THBS1,0.03791,0,
FGA,THBS1,0.07318,0,
F2,THBS1,0.04353,0,
ITGB4,ALOX12,0.13423,0,
HNF4A,HNF1A,0.5688,0,
CDX2,HNF1A,0.49572,0,
ADM,MME,0.32758,0,
SIX1,EYA2,0.25473,0,
CHRNA1,ITGA7,0.08692,0,
ADRB2,OPRD1,0.18522,0,
FHL1,KCNA5,0.536,0,
SLC4A1,ATP1B1,0.14224,0,
HIST1H1B,FOXP3,0.02507,0,
S100P,AGER,0.18427,0,
NEFH,NEFL,0.34252,0,
LCAT,A2M,0.73104,0,
A2M,PAEP,0.16539,0,
A2M,AMBP,0.07585,0,
A2M,CTSE,0.19801,0,
GRIA1,CXCR2,0.41701,0,
PRTN3,ELN,0.18373,0,
CXCL14,PRTN3,0.06556,0,
HBB,HBZ,0.28473,0,
HBA1,HBB,0.97223,0,
HBA1,HBG2,0.5576,0,
FOXO6,HNF4A,0.00069,0,
NR0B1,HNF4A,0.17426,0,
MDK,TGM1,0.21643,0,
ST14,F2RL1,0.34894,0,
CALCRL,RAMP2,0.76585,0,
CALCA,CALCA,1,0,
CALCRL,RAMP3,0.77686,0,
MSI1,NPR1,0.20002,0,
HABP2,KNG1,0.09735,0,
SPTBN2,SPTA1,0.12492,0,
TNR,NFASC,0.37232,0,
RAPGEF4,RIMS2,0.06878,0,
HECW1,RNF43,0.33193,0,
TRIP13,ORC1,0.6996,0,
ST14,CDCP1,0.40257,0,
RHAG,SLC4A1,0.60363,0,
PROC,CP,0.03642,0,
HBG2,HBB,0.5327,0,
GRIK2,GRIK4,0.2088,0,
ELN,MMP12,0.24749,0,
GPM6B,SLC6A4,0.52676,0,
CDKN3,MS4A3,0.15728,0,
FGB,FBLN1,0.12311,0,
ADIPOQ,CDH13,0.15421,0,
PCSK1N,PCSK1,0.16989,0,
COL17A1,LAD1,0.39707,0,
MYOC,MYL2,0.22376,0,
ADAM2,CLGN,0.22158,0,
SLC7A11,BAAT,0.01572,0,
SKA1,SKA3,0.79683,0,
KIF15,MKI67,0.77122,0,
ANKRD1,CASQ2,0.12795,0,
DAZL,DAZ1,0.00245,0,
SPTA1,SPTB,0.01066,0,
MUC16,MSLN,0.04697,0,
HTR3A,HTR3B,0.02185,0,
SPTB,CSRP3,0.06321,0,
GABRR1,GABRR2,0.0118,0,
GABRR1,P2RX2,0.05427,0,
TFF3,MUC3A,0.19726,0,
SPC25,SPC24,0.76099,0,
IGHG1,IGKC,0.88593,0,
IGLC1,IGHG1,0.77329,0,
IGHG1,IGLV2-8,0.57145,0,
FCGR3B,IGHG1,0.15284,0,
IGLC1,IGHV3-33,0.55789,0,
IGLC1,IGLV2-8,0.46495,0,
ATP1B2,NGB,0.08247,0,
DEFA3,DEFA1B,0.81217,0,
UPK3B,UPK1B,0.03747,0,
PGLYRP3,PGLYRP4,0.54117,0,
PSCA,CHRNA4,0.03707,0,
LIPF,CLPS,0.01164,0,
LYPD3,CTRB1,0.05777,0,
PNLIP,CLPS,0.93218,0,
SCUBE1,SCUBE3,0.22822,0,
SYT14,SYT16,0.02175,0,
P2RX2,P2RX1,0.45304,0,
CNGB1,ABCA4,0.05769,0,
CHRNB4,CHRNA5,0.22672,0,
PRSS2,BPI,0.02405,0,
PNLIPRP2,CLPS,0.85961,0,
RYR2,CACNA1C,0.62774,0,
CAMK2A,RYR2,0.46303,0,
TG,RYR2,0.07145,0,
SLC2A4,TRPC3,0.41735,0,
CAV3,JPH2,0.61261,0,
TRPC3,TRPC4,0.33213,0,
CAV1,IGFBP3,0.22496,0,
CAV1,ITGB4,0.21578,0,
CAV1,ACVRL1,0.46948,0,
KCNA5,CAV1,0.23222,0,
GRK5,CAV1,0.5228,0,
TEK,CAV1,0.63299,0,
FLT4,CAV1,0.3574,0,
BMX,CAV1,0.03651,0,
EDNRB,CAV1,0.66598,0,
S1PR1,CAV1,0.52145,0,
CAV1,GRK1,0.14274,0,
CASR,PI4K2B,0.02435,0,
GRK5,AGTR1,0.54067,0,
CDH1,CDC20,0.33074,0,
MET,CDH1,0.40341,0,
CDK1,CDH1,0.27476,0,
CDH1,HIST1H3J,0.03523,0,
PLK1,CDH1,0.35025,0,
CDH1,RRM2,0.35968,0,
CDH1,SIX1,0.3855,0,
CDH1,CSNK1A1L,0.31568,0,
CDH1,CDH3,0.54151,0,
CDH3,CDH1,0.54151,0,
GRIN1,CAMK2A,0.16203,0,
CIT,GRIN1,0.10836,0,
EPHB2,GRIN1,0.10641,0,
GRIN1,PRKCE,0.19018,0,
CDH2,GRIN1,0.04314,0,
NEFL,GRIN1,0.04599,0,
GRIN2A,GRIN1,0.01892,0,
E2F7,E2F8,0.53125,0,
AURKA,NDC80,0.67704,0,
AURKB,NDC80,0.73299,0,
NEK2,NDC80,0.75448,0,
NDC80,NUF2,0.73239,0,
TSHB,CGA,0.01562,0,
CGB5,CGA,0.00343,0,
CDK1,FOXM1,0.64705,0,
FOXM1,CDK1,0.64705,0,
CCNB1,FOXM1,0.72782,0,
FOXM1,CCNB1,0.72782,0,
FOXM1,CDC25C,0.67974,0,
FOXM1,AURKB,0.71118,0,
PLK1,FOXM1,0.84053,0,
FOXM1,PLK1,0.84053,0,
FOXM1,CDC25A,0.75856,0,
CCNE1,FOXM1,0.42932,0,
FOXM1,CENPF,0.74798,0,
ASF1B,HIST1H3J,0.03622,0,
CDC25C,ELANE,0.1615,0,
ELANE,SERPINE1,0.40301,0,
ELANE,THBS1,0.45746,0,
ELANE,CSF3R,0.36007,0,
ELANE,TGFA,0.13532,0,
ELANE,ELN,0.17826,0,
MYCN,MCM2,0.25769,0,
CDK1,MYCN,0.20168,0,
CCNB1,MYCN,0.23406,0,
PKMYT1,MYCN,0.13858,0,
MYCN,MCM4,0.28372,0,
CDC20,PTTG1,0.71115,0,
CDK1,PTTG1,0.72655,0,
CHEK1,PTTG1,0.5903,0,
BUB1B,PTTG1,0.6032,0,
AURKA,CDC20,0.69982,0,
CDK1,CDC20,0.76616,0,
CCNB1,CDC20,0.85044,0,
BUB1,CDC20,0.84186,0,
CDC20,BUB1,0.84186,0,
CDC20,MAD2L1,0.74822,0,
PLK1,CDC20,0.85542,0,
BUB1B,CDC20,0.80606,0,
CDC20,BUB1B,0.80606,0,
UBE2C,CDC20,0.75287,0,
CDC20,UBE2C,0.75287,0,
MCM2,MCM10,0.75749,0,
CDC45,MCM10,0.77334,0,
CDK1,TOP2A,0.73326,0,
UHRF1,TOP2A,0.7771,0,
PLK1,TOP2A,0.7904,0,
AURKA,CENPA,0.66749,0,
AURKA,TPX2,0.68012,0,
TPX2,AURKA,0.68012,0,
AURKA,HIST1H3J,0.0739,0,
AURKA,NME1,0.54958,0,
AURKA,KIF2C,0.69516,0,
AURKA,KIF11,0.66958,0,
AURKA,AURKB,0.66448,0,
AURKA,PLK1,0.72503,0,
AURKA,SPAG5,0.741,0,
AURKA,AOC1,0.13823,0,
AURKA,NUSAP1,0.74126,0,
PLK4,AURKA,0.66275,0,
AURKA,DLGAP5,0.66621,0,
AURKA,KIF15,0.67899,0,
CDK1,BIRC5,0.83305,0,
BIRC5,CCNB1,0.86165,0,
CCNB1,BIRC5,0.86165,0,
BIRC5,AURKB,0.79858,0,
PLK1,BIRC5,0.81436,0,
BIRC5,CDCA8,0.81363,0,
CDCA8,BIRC5,0.81363,0,
HSPB6,PPP1R1B,0.25936,0,
PPP1R1B,PGR,0.24755,0,
MC4R,PPP1R1B,0.0276,0,
PPP1R1B,NTS,0.04357,0,
PPP1R1B,GRIA1,0.24021,0,
PPP1R1B,KRT1,0.14536,0,
CFP,PPP1R1B,0.23345,0,
EGF,MET,0.09237,0,
PRKCE,MET,0.22831,0,
TGFA,MET,0.27521,0,
MET,ITGB4,0.21626,0,
ITGB4,MET,0.21626,0,
PTPRB,MET,0.28007,0,
PTPRB,MET,0.28007,0,
EFNA3,MET,0.1318,0,
EFNA2,MET,0.02512,0,
EFNA4,MET,0.16946,0,
FGF5,MET,0.12695,0,
MET,MUC20,0.08809,0,
MUC20,MET,0.08809,0,
TIMP3,MMP13,0.08964,0,
CD36,COL1A1,0.28441,0,
COL1A1,ITGA11,0.81144,0,
COL1A1,TMPRSS6,0.12149,0,
MYBL2,CDK1,0.66548,0,
MYBL2,CCNB1,0.73733,0,
CCNA2,MYBL2,0.77313,0,
CCNE1,MYBL2,0.45798,0,
MYBL2,PLA2G4A,0.17087,0,
MYBL2,CCNF,0.75312,0,
CDK1,CENPA,0.83201,0,
CENPA,AURKB,0.81171,0,
AURKB,CENPA,0.81171,0,
CENPA,HJURP,0.8387,0,
EGF,MCM2,0.21843,0,
CDC45,MCM2,0.76777,0,
MCM2,CDC45,0.76777,0,
PLK1,MCM2,0.78829,0,
MCM2,MCM4,0.7947,0,
MCM2,CDC6,0.71893,0,
MCM2,ORC1,0.76928,0,
ORC1,MCM2,0.76928,0,
ORC6,MCM2,0.61558,0,
MCM2,GINS4,0.70701,0,
SIX1,OTX2,0.03616,0,
DMBX1,OTX2,0.01836,0,
CDT1,DTL,0.788,0,
CDK1,DTL,0.69998,0,
CDK1,CDT1,0.674,0,
CCNA2,CDT1,0.7284,0,
CDT1,MCM4,0.72067,0,
CDT1,CDC6,0.70705,0,
ORC1,CDT1,0.73619,0,
EGF,KRT18,0.12502,0,
EGF,EPHB2,0.16575,0,
PGR,EGF,0.25137,0,
NR4A1,EGF,0.16239,0,
EGF,CDC25A,0.16294,0,
EGF,RET,0.00906,0,
EGF,ABCC3,0.29282,0,
EGF,ITGB4,0.07087,0,
EGF,EPHB1,0.15199,0,
EGF,PITX1,0.05892,0,
EGF,BMX,0.00931,0,
EGF,SPTBN2,0.19745,0,
ADAM12,EGF,0.08272,0,
ITGA7,EGF,0.22095,0,
EGF,CA9,0.05053,0,
EGF,CDCA5,0.18851,0,
EGF,PFKP,0.22729,0,
EGF,CA10,0.03468,0,
EGF,AHNAK2,0.11113,0,
CDK1,CCNB1,0.86104,0,
CCNB1,CDK1,0.86104,0,
ZBTB16,CDK1,0.3587,0,
CDK1,KRT18,0.43474,0,
CDK1,CDC25C,0.77189,0,
CDC25C,CDK1,0.77189,0,
CDK1,UHRF1,0.63008,0,
CDK1,TPX2,0.71687,0,
CDK1,BUB1,0.81378,0,
CDK1,PKMYT1,0.59985,0,
CDK1,CKS1B,0.81001,0,
CKS1B,CDK1,0.81001,0,
CDK1,ECT2,0.71435,0,
CDK1,NME1,0.68086,0,
CDK1,KIF11,0.77625,0,
CDK1,RECQL4,0.52685,0,
CDK1,PLK1,0.71782,0,
CHEK1,CDK1,0.69946,0,
CDK1,CHEK1,0.69946,0,
CDK1,RRM2,0.7718,0,
CDK1,CCNA2,0.82985,0,
CCNA2,CDK1,0.82985,0,
CDK1,KIF4A,0.71157,0,
CDK1,TTK,0.79242,0,
CDK1,CDC25A,0.6953,0,
CDC25A,CDK1,0.6953,0,
CDK1,SPAG5,0.63866,0,
CDK1,CDC6,0.65114,0,
CDK1,CCNE1,0.42041,0,
CDK1,BUB1B,0.73399,0,
DES,CDK1,0.32424,0,
GADD45B,CDK1,0.25255,0,
GADD45B,CDK1,0.25255,0,
CDK1,KRT8,0.42914,0,
CDK1,CDCA8,0.7472,0,
RGCC,CDK1,0.39749,0,
CDK1,RGCC,0.39749,0,
CDK1,PBK,0.79517,0,
CDK1,MYT1,0.08672,0,
GATA2,CDK1,0.38112,0,
CDK1,ORC1,0.70244,0,
CDK1,ERCC6L,0.72609,0,
CDK1,ASCL1,0.20939,0,
CDK1,CDKN3,0.83237,0,
ACE2,CDK1,0.00959,0,
CDK1,DEPDC1,0.77523,0,
CDK1,NCAPG,0.76609,0,
CDK1,SKA3,0.80288,0,
CDK1,KIFC1,0.70566,0,
CDK1,CDCA5,0.70366,0,
CDK1,MKI67,0.64118,0,
PTTG2,CDK1,0.25666,0,
CDK1,DLGAP5,0.76539,0,
CDK1,KIF18A,0.70971,0,
CDK1,ORC6,0.79383,0,
CCNB2,CDK1,0.78766,0,
CDK1,CCNB2,0.78766,0,
CDK1,FUT2,0.22513,0,
GPR37,SLC6A3,0.03937,0,
USH1C,CDH23,0.1295,0,
CCNB1,CDC25C,0.87163,0,
CDC25C,CCNB1,0.87163,0,
CCNB1,ESPL1,0.75352,0,
PKMYT1,CCNB1,0.66874,0,
CCNB1,PLK1,0.81186,0,
PLK1,CCNB1,0.81186,0,
CCNB1,CDC25A,0.78628,0,
CDC25A,CCNB1,0.78628,0,
GADD45B,CCNB1,0.27386,0,
CCNB1,PBK,0.83031,0,
PBK,CCNB1,0.83031,0,
CCNB1,AGER,0.35749,0,
TSPYL2,CCNB1,0.39708,0,
ZBTB16,CCNA2,0.34574,0,
GATA1,ZBTB16,0.42754,0,
ZBTB16,RNF112,0.54564,0,
TLX1,SOX2,0.11446,0,
USH1G,USH1C,0.01699,0,
USHBP1,USH1C,0.13169,0,
ANKS4B,USH1C,0.64844,0,
KRT18,CAMK2A,0.32883,0,
KRT18,PRKCE,0.32972,0,
KRT18,KRT8,0.90643,0,
KRT8,KRT18,0.90643,0,
KRT18,DSP,0.4163,0,
DSP,KRT18,0.4163,0,
KRT18,COL17A1,0.13924,0,
KRT18,PKP2,0.42735,0,
PKP2,KRT18,0.42735,0,
PLK1,CDC25C,0.78645,0,
ROBO3,CDC25C,0.31885,0,
NR4A3,SIX3,0.06104,0,
PRKCE,ACTC1,0.16272,0,
SLC4A1,ACTC1,0.04398,0,
SCIN,ACTC1,0.05807,0,
HIST1H3J,UHRF1,0.06809,0,
HIST2H3A,UHRF1,0.13132,0,
CCNA2,UHRF1,0.71553,0,
GNRH1,CAMK2A,0.53293,0,
IGFBP3,CTSG,0.1699,0,
F2,IGFBP3,0.07384,0,
ADAM12,IGFBP3,0.28935,0,
HSPB8,HSPB2,0.58124,0,
TPX2,HMMR,0.66366,0,
PLK1,HMMR,0.73011,0,
CDKN2A,CDKN2A,1,0,
CDKN2A,CDKN2A,1,0,
TBX2,SOX2,0.23456,0,
PLK1,ESPL1,0.8578,0,
TFF1,FCRL4,0.01828,0,
TFF1,MUC6,0.13213,0,
POLQ,RAD51,0.69075,0,
AURKB,KIF23,0.74712,0,
PLK1,KIF23,0.73916,0,
KIF23,ACTA1,0.12827,0,
BUB1,MAD2L1,0.80988,0,
MAD2L1,BUB1,0.80988,0,
BUB1,PLK1,0.83442,0,
PLK1,BUB1,0.83442,0,
TTK,BUB1,0.88817,0,
BUB1,BUB1B,0.88085,0,
PKMYT1,PLK1,0.80087,0,
AURKB,HIST1H3J,0.03647,0,
PADI4,HIST1H3J,0.03565,0,
PBK,HIST1H3J,0.06236,0,
CAMK2A,ACTN2,0.59396,0,
KCNA5,ACTN2,0.67149,0,
ACTN2,ADAM12,0.24251,0,
TTN,ACTN2,0.20831,0,
PITX1,NEUROD1,0.02664,0,
PLK1,ECT2,0.73298,0,
ECT2,PLK1,0.73298,0,
PLK4,ECT2,0.7091,0,
UBD,MAD2L1,0.28772,0,
CHEK1,MAD2L1,0.65387,0,
MAD2L1,BUB1B,0.69699,0,
FGF11,SCN1A,0.23319,0,
HOXC8,SMAD6,0.17178,0,
PRKCE,PMAIP1,0.22053,0,
PMAIP1,FXYD1,0.30392,0,
AURKB,KIF2C,0.78653,0,
PLK1,KIF2C,0.84529,0,
CLSPN,CDC45,0.67682,0,
PLK1,CLSPN,0.71698,0,
CHEK1,CLSPN,0.8344,0,
CLSPN,CHEK1,0.8344,0,
CDC45,MCM4,0.76963,0,
MCM4,CDC45,0.76963,0,
RECQL4,FEN1,0.69653,0,
BUB1B,CENPE,0.84805,0,
AURKB,PLK1,0.76892,0,
AURKB,HIST2H3A,0.07309,0,
CHEK1,AURKB,0.71785,0,
AURKB,CHMP4C,0.46515,0,
AURKB,KIF4A,0.74095,0,
CDCA8,AURKB,0.75318,0,
AURKB,CDCA8,0.75318,0,
AURKB,NCAPH,0.79238,0,
AURKB,PLEKHG6,0.35131,0,
MYL2,AURKB,0.14909,0,
AURKB,SKA3,0.80292,0,
KIF20A,AURKB,0.7969,0,
AURKB,KIF20A,0.7969,0,
AURKB,SHCBP1,0.62391,0,
AURKB,CDCA5,0.76734,0,
AURKB,MKI67,0.63333,0,
AURKB,CDCA2,0.69503,0,
AURKB,ZWINT,0.78131,0,
CAMK2A,PPP1R14A,0.53413,0,
PLA2G4A,CAMK2A,0.20334,0,
CACNA1B,CAMK2A,0.11205,0,
CAMK2A,GRIN2A,0.08375,0,
GRIN2A,CAMK2A,0.08375,0,
CAMK2A,NCAPH,0.34284,0,
CAMK2A,GRIA1,0.62015,0,
CAMK2A,SLC6A4,0.25343,0,
CAMK2A,SLN,0.18267,0,
CDK5R2,CAMK2A,0.08541,0,
CAMK2A,TCAP,0.49957,0,
CAMK2N2,CAMK2A,0.13047,0,
CHEK1,PLK1,0.79458,0,
PLK1,RRM2,0.82093,0,
PLK1,RAD51,0.81492,0,
PLK1,CDC6,0.75186,0,
PLK1,BUB1B,0.82861,0,
PLK1,GTSE1,0.8602,0,
RGCC,PLK1,0.45081,0,
PLK1,STIL,0.76932,0,
PLK1,CEP55,0.81748,0,
PLK1,ERCC6L,0.81281,0,
PLK1,CENPU,0.71148,0,
PLK1,PLEKHG6,0.40095,0,
PLK1,KIF20A,0.81314,0,
PLK1,ASPM,0.75089,0,
KPNA2,CDC6,0.77447,0,
SLC2A2,KPNA2,0.03644,0,
PAX5,CD79A,0.6273,0,
CSF3,CSF3R,0.18439,0,
EPAS1,F12,0.35363,0,
TGFBR3,INHA,0.10117,0,
CIT,GRIN2D,0.00771,0,
RRM2,CHEK1,0.76004,0,
CHEK1,RAD51,0.76701,0,
RAD51,CHEK1,0.76701,0,
CHEK1,MCM4,0.82314,0,
CHEK1,CDC25A,0.82979,0,
CHEK1,MAGEA11,0.29162,0,
CHEK1,KIFC1,0.80566,0,
PRKCE,PPP1R14A,0.58389,0,
PRKCE,ACTA1,0.31227,0,
ACTA1,VIL1,0.10004,0,
ACTA1,NEXN,0.23205,0,
TTN,ACTA1,0.17983,0,
SPTA1,ACTA1,0.08957,0,
CNN1,ACTA1,0.329,0,
ACTA1,SPRR1A,0.03701,0,
EGLN3,ADRB2,0.22643,0,
GH1,GHR,0.20767,0,
CCNA2,MCM4,0.74294,0,
CCNA2,FEN1,0.77001,0,
TSPYL2,CCNA2,0.34007,0,
CDCA8,CHMP4C,0.35652,0,
HSPB8,HSPB6,0.66191,0,
TGFA,EPHB2,0.29556,0,
EPHB2,ITGB4,0.36068,0,
EFNA3,EPHB2,0.18017,0,
EFNA2,EPHB2,0.07688,0,
EFNA4,EPHB2,0.25757,0,
FGF5,EPHB2,0.24592,0,
SH2D3C,EPHB2,0.38149,0,
GJB3,GJB2,0.43242,0,
GJB6,GJB2,0.58637,0,
GJB2,GJB6,0.58637,0,
GJB1,GJB2,0.01806,0,
FGF7,PGR,0.62794,0,
PGR,KLF9,0.61801,0,
RAD51,RAD51AP1,0.80953,0,
ORC6,MCM4,0.67422,0,
TTK,BUB1B,0.83407,0,
TTK,CDCA8,0.83599,0,
TUBB1,TTK,0.22925,0,
TTK,RMI2,0.64646,0,
AZU1,TTK,0.20338,0,
MELK,BCL2L14,0.13749,0,
CCNE1,CDC25A,0.41599,0,
CDC25A,CCNE1,0.41599,0,
CDC25A,FHL1,0.45155,0,
CDC25A,KRT1,0.24232,0,
CDC25A,CDKN3,0.58266,0,
SORBS1,INSM1,0.06857,0,
TWIST1,IL6,0.02103,0,
TWIST1,HOXA5,0.1624,0,
PTX3,FGF2,0.37646,0,
FGF2,TEK,0.49903,0,
A2M,FGF2,0.46645,0,
FGF2,NTRK3,0.41758,0,
FGF2,FLT4,0.47921,0,
SDC1,FGF2,0.32059,0,
CXCL13,FGF2,0.13044,0,
FGF2,MUSK,0.39985,0,
FGF2,TIE1,0.47951,0,
FGF2,GPC3,0.51159,0,
FGF2,FGFR4,0.40318,0,
FGFR4,FGF2,0.40318,0,
FCAR,CD79A,0.16237,0,
IGHM,CD79A,0.51395,0,
AMBP,CD79A,0.0355,0,
MPO,APOA1,0.00092,0,
MPO,CP,0.13443,0,
KRT1,MPO,0.25601,0,
ORC1,CDC6,0.74424,0,
PLK4,CDC6,0.69153,0,
ORC6,CDC6,0.64598,0,
MMP3,SERPINE1,0.00964,0,
SERPINE1,PLAU,0.03453,0,
SERPINE1,F2,0.02661,0,
HIST1H1B,CCNE1,0.08971,0,
IL18R1,IL37,0.13402,0,
FGF10,TEK,0.54926,0,
FGF10,NTRK3,0.55653,0,
FGF10,FLT4,0.6004,0,
FGF10,MUSK,0.45337,0,
FGF10,TIE1,0.63629,0,
FGF10,FGFR4,0.58897,0,
KRT8,PRKCE,0.37827,0,
OPRD1,PRKCE,0.1559,0,
PRKCE,KCNK3,0.50276,0,
PRKCE,KRT1,0.47662,0,
GAD1,PRKCE,0.20732,0,
GRIN2D,PRKCE,0.22581,0,
PRKCE,PECAM1,0.77485,0,
CLDN4,PRKCE,0.41698,0,
PRKCE,MYH2,0.35899,0,
GABRG2,PRKCE,0.09649,0,
PRKCE,CNN1,0.56221,0,
THBS1,ITGA2B,0.24202,0,
THBS1,CD36,0.17555,0,
THBS1,KNG1,0.03791,0,
THBS1,FGA,0.07318,0,
THBS1,F2,0.04353,0,
TGFA,RET,0.03828,0,
GDNF,RET,0.00314,0,
EFNA3,RET,0.03631,0,
EFNA4,RET,0.04915,0,
TTN,CAPN3,0.42608,0,
TGFA,EPHB1,0.03452,0,
TGFA,EPHA8,0.03889,0,
EPHB1,ITGB4,0.00463,0,
FERMT1,ITGB4,0.63793,0,
COL17A1,ITGB4,0.638,0,
MMP7,ITGB4,0.23582,0,
ALOX12,ITGB4,0.13423,0,
DKK1,KREMEN2,0.03188,0,
GDNF,CDH2,0.07462,0,
FGFR4,CDH2,0.14457,0,
CDH2,FGFR4,0.14457,0,
KRT8,DSP,0.41829,0,
DSP,KRT8,0.41829,0,
KRT8,PKP2,0.49122,0,
PKP2,KRT8,0.49122,0,
HSPB8,CRYAB,0.58895,0,
TTN,CRYAB,0.10006,0,
HNF1A,HNF4A,0.5688,0,
HNF1A,CDX2,0.49572,0,
MME,ADM,0.32758,0,
A2M,IL6,0.21101,0,
IL6,A2M,0.21101,0,
SIX1,OTX1,0.22093,0,
EYA2,SIX1,0.25473,0,
ITGA7,CHRNA1,0.08692,0,
CD24,FGR,0.38989,0,
TEK,ANGPT1,0.70414,0,
ANGPT1,TEK,0.70414,0,
ANGPT1,NTRK3,0.54818,0,
ANGPT1,FLT4,0.59466,0,
ANGPT1,MUSK,0.55094,0,
ANGPT1,TIE1,0.67007,0,
ANGPT1,FGFR4,0.76613,0,
PTPRB,TEK,0.85776,0,
TEK,PTPRB,0.85776,0,
GPRASP1,PBK,0.30672,0,
CXCR2,GPRASP1,0.25054,0,
FGF7,TEK,0.44474,0,
FGF7,NTRK3,0.42712,0,
FGF7,FLT4,0.55446,0,
FGF7,MUSK,0.40338,0,
FGF7,TIE1,0.53904,0,
FGF7,FGFR4,0.43059,0,
FGFR4,FGF7,0.43059,0,
GRK5,ADRB2,0.58424,0,
OPRD1,ADRB2,0.18522,0,
APOA2,APOA1,0.92526,0,
SRMS,PTK6,0.43139,0,
SLC12A1,STK39,0.10011,0,
NOTCH4,DLK1,0.06685,0,
CNTN6,NOTCH4,0.24769,0,
ITGA2B,FGG,0.08022,0,
ITGA2B,FGA,0.07114,0,
VWF,ITGA2B,0.31452,0,
ITGA2B,F2,0.03425,0,
ITGA2B,FGB,0.06763,0,
KCNA5,FHL1,0.536,0,
ATP1B1,SLC4A1,0.14224,0,
GDF2,ACVRL1,0.41662,0,
BMP10,ACVRL1,0.33507,0,
MMP13,COL2A1,0.01369,0,
CDH5,KNG1,0.04985,0,
CDH5,FGA,0.12753,0,
CDH5,F2,0.05797,0,
CDH5,DSP,0.42426,0,
DSP,CDH5,0.42426,0,
EPHB1,CASKIN1,0.22221,0,
EFNA3,EPHB1,0.08248,0,
EFNA2,EPHB1,0.31382,0,
EFNA4,EPHB1,0.18295,0,
FGF5,EPHB1,0.00547,0,
CTSG,PPBP,0.19524,0,
KNG1,CTSG,0.0285,0,
IL18RAP,IL18R1,0.80643,0,
DPP10,KCND2,0.27448,0,
FGA,FGG,0.83333,0,
FGG,VWF,0.11633,0,
F2,FGG,0.09714,0,
FGG,FGB,0.82801,0,
AVPR1B,GRK5,0.12653,0,
GRK5,CHRM2,0.44478,0,
GRK5,RCVRN,0.43594,0,
FGF17,TEK,0.43223,0,
TEK,ANGPT4,0.3942,0,
ANGPT4,TEK,0.3942,0,
TIE1,TEK,0.76105,0,
TEK,TIE1,0.76105,0,
ANGPTL1,TEK,0.54825,0,
TEK,ANGPTL1,0.54825,0,
CCL22,DPP4,0.13111,0,
DPP4,CCL22,0.13111,0,
