FROM,TO,W,DRUG,
TRIP13,ORC1,0.60362,0,
LMNB1,PRPH,0.32786,0,
KCNB1,KCNG4,0.04737,0,
KCNB1,KCNG3,0.09501,0,
GRIA3,GRIA2,0.29552,0,
APCS,TG,0.0051,0,
GRIK5,GRIK2,0.42353,0,
COL2A1,CHAD,0.29851,0,
COL2A1,COMP,0.00671,0,
NCAM1,ST8SIA3,0.02825,0,
CEACAM6,CEACAM8,0.00251,0,
F7,HPN,0.11034,0,
MYOC,MYL2,0.21625,0,
MYOC,OLFM3,0.41473,0,
KCNJ16,KCNJ15,0.69521,0,
APCS,C4BPA,0.01356,0,
SKA1,SKA3,0.66691,0,
EPCAM,CLDN7,0.70786,0,
KIF15,MKI67,0.82472,0,
LUM,ACAN,0.25766,0,
MUC16,MSLN,0.2186,0,
ACHE,PRIMA1,0.10669,0,
APOC1,APOA2,0.62373,0,
GABRR1,P2RX2,0.05066,0,
TFF3,MUC3A,0.19639,0,
CKB,CKM,0.6451,0,
KLK5,FLG,0.03923,0,
PGLYRP3,PGLYRP4,0.82369,0,
COMP,MATN3,0.18493,0,
ADAMTS12,COMP,0.1397,0,
CLPS,LIPF,0.01036,0,
PNLIP,CLPS,0.99815,0,
SCUBE2,SCUBE1,0.0702,0,
INS,NTRK1,0.13511,0,
FGF22,NTRK1,0.33046,0,
FGF17,NTRK1,0.29415,0,
ANGPT4,NTRK1,0.21743,0,
INS,SLC2A4,0.06599,0,
ABCC8,KCNJ11,0.81659,0,
ACTA1,TNNI3,0.08549,0,
TNNI3,TNNI3K,0.11053,0,
TNFSF9,TNFRSF9,0.278,0,
TNFRSF9,TNFSF9,0.278,0,
AURKA,NDC80,0.64166,0,
AURKB,NDC80,0.70722,0,
NEK2,NDC80,0.7335,0,
NDC80,NUF2,0.81655,0,
CDK1,FOXM1,0.60304,0,
FOXM1,CDK1,0.60304,0,
CCNB1,FOXM1,0.63741,0,
FOXM1,CCNB1,0.63741,0,
FOXM1,CDC25C,0.64563,0,
FOXM1,AURKB,0.65903,0,
PLK1,FOXM1,0.67896,0,
FOXM1,PLK1,0.67896,0,
FOXM1,CDC25A,0.63053,0,
CCNE1,FOXM1,0.23053,0,
FOXM1,CENPF,0.64494,0,
ASF1B,HIST1H4C,0.53774,0,
ASF1B,HIST1H3J,0.4641,0,
ELANE,MMP9,0.0308,0,
CDC25C,ELANE,0.00666,0,
ELANE,CXCL8,0.15451,0,
ELANE,GZMB,0.02653,0,
F5,ELANE,0.01259,0,
AURKA,TP73,0.20005,0,
CDK1,TP73,0.35299,0,
TP73,TP63,0.3115,0,
PLK1,TP73,0.38929,0,
CHEK1,TP73,0.42499,0,
TP73,BUB1B,0.38084,0,
PER1,GPRASP1,0.74078,0,
CDC20,PTTG1,0.80333,0,
CDK1,PTTG1,0.74658,0,
CHEK1,PTTG1,0.69684,0,
BUB1B,PTTG1,0.69989,0,
AURKA,CDC20,0.64515,0,
CDK1,CDC20,0.68555,0,
CCNB1,CDC20,0.80694,0,
BUB1,CDC20,0.76802,0,
CDC20,BUB1,0.76802,0,
CDC20,MAD2L1,0.69664,0,
PLK1,CDC20,0.84387,0,
BUB1B,CDC20,0.72373,0,
CDC20,BUB1B,0.72373,0,
UBE2C,CDC20,0.70991,0,
CDC20,UBE2C,0.70991,0,
MCM2,MCM10,0.76831,0,
CDC45,MCM10,0.77969,0,
CDK1,TOP2A,0.49692,0,
UHRF1,TOP2A,0.43753,0,
PRKCG,TOP2A,0.07682,0,
PLK1,TOP2A,0.50763,0,
AURKA,CENPA,0.66428,0,
AURKA,TPX2,0.61868,0,
TPX2,AURKA,0.61868,0,
AURKA,FANCA,0.42496,0,
AURKA,HIST1H3J,0.34238,0,
AURKA,BRCA1,0.47623,0,
BRCA1,AURKA,0.47623,0,
AURKA,KIF2C,0.66933,0,
AURKA,KIF11,0.50775,0,
AURKA,AURKB,0.53743,0,
AURKA,PLK1,0.6344,0,
AURKA,SPAG5,0.63772,0,
AURKA,WDR62,0.46115,0,
AURKA,NUSAP1,0.54318,0,
PLK4,AURKA,0.59559,0,
AURKA,DLGAP5,0.63242,0,
AURKA,KIF15,0.50704,0,
EYA1,PAX2,0.02105,0,
SIX1,PAX2,0.0539,0,
LMX1B,PAX2,0.10267,0,
GRIA1,IFNG,0.07567,0,
MUC7,LTF,0.0183,0,
CEL,LTF,0.01161,0,
CDK1,BIRC5,0.68439,0,
BIRC5,CCNB1,0.77794,0,
CCNB1,BIRC5,0.77794,0,
BIRC5,AURKB,0.81224,0,
PLK1,BIRC5,0.80927,0,
BIRC5,CDCA8,0.80272,0,
CDCA8,BIRC5,0.80272,0,
BLM,EXO1,0.50759,0,
SFRP1,WNT2,0.16811,0,
WNT2,FZD2,0.26446,0,
PPP1R1B,NTS,0.00862,0,
PPP1R1B,GRIA1,0.06327,0,
PPP1R1B,KRT1,0.0281,0,
EGF,MET,0.00182,0,
MET,GRB7,0.02246,0,
EREG,MET,0.0823,0,
EFNA3,MET,0.04921,0,
HGFAC,MET,0.10638,0,
MYB,COL1A1,0.07149,0,
COL1A1,ITGA11,0.59101,0,
MYBL2,CDK1,0.60505,0,
MYBL2,CCNB1,0.6299,0,
CCNA2,MYBL2,0.64669,0,
CCNE1,MYBL2,0.3102,0,
MYBL2,CCNF,0.71528,0,
CDK1,CENPA,0.74747,0,
CENPA,AURKB,0.78078,0,
AURKB,CENPA,0.78078,0,
CENPA,HJURP,0.83976,0,
EGF,MCM2,0.06106,0,
CDC45,MCM2,0.82715,0,
MCM2,CDC45,0.82715,0,
PLK1,MCM2,0.76073,0,
MCM2,MCM4,0.79031,0,
MCM2,CDC6,0.16035,0,
MCM2,ORC1,0.85618,0,
ORC1,MCM2,0.85618,0,
ORC6,MCM2,0.68264,0,
MCM2,GINS4,0.75535,0,
SIX1,OTX2,0.05756,0,
LHX1,OTX2,0.00223,0,
DMBX1,OTX2,0.02652,0,
CDT1,DTL,0.78014,0,
CDK1,DTL,0.7388,0,
CDK1,CDT1,0.6493,0,
CCNA2,CDT1,0.75377,0,
CDT1,MCM4,0.75991,0,
CDT1,CDC6,0.2152,0,
ORC1,CDT1,0.80309,0,
CARD11,CAMK2A,0.19201,0,
EGF,EPHB2,0.12712,0,
NR4A1,EGF,0.05036,0,
EGF,CDC25A,0.04207,0,
EGF,ERBB2,0.01641,0,
ERBB2,EGF,0.01641,0,
EGF,ROS1,0.13252,0,
ADAM12,EGF,0.02813,0,
ITGA7,EGF,0.05977,0,
CA9,EGF,0.08623,0,
EGF,CDCA5,0.06842,0,
EGF,MISP,0.11772,0,
RDH12,EGF,0.06618,0,
SRRM4,EGF,0.07058,0,
CXCL10,VCAN,0.11045,0,
CCL20,VCAN,0.01113,0,
VCAN,CCL20,0.01113,0,
VCAN,PLA2G2A,0.02966,0,
SIX1,EYA1,0.05693,0,
CDK1,CCNB1,0.77419,0,
CCNB1,CDK1,0.77419,0,
ZBTB16,CDK1,0.49979,0,
CDK1,CDC25C,0.71069,0,
CDC25C,CDK1,0.71069,0,
CDK1,UHRF1,0.649,0,
CDK1,TPX2,0.7392,0,
CDK1,BUB1,0.75779,0,
CDK1,PKMYT1,0.64447,0,
CDK1,ECT2,0.66697,0,
CDK1,BRCA1,0.63167,0,
CDK1,KIF11,0.80974,0,
CDK1,RECQL4,0.62075,0,
CDK1,CKS2,0.74236,0,
CDK1,PLK1,0.67859,0,
CHEK1,CDK1,0.73406,0,
CDK1,CHEK1,0.73406,0,
CDK1,RRM2,0.72305,0,
CDK1,BRCA2,0.46505,0,
CDK1,CCNA2,0.77709,0,
CCNA2,CDK1,0.77709,0,
CDK1,KIF4A,0.74271,0,
CDK1,TTK,0.77151,0,
CDK1,PRC1,0.70523,0,
CDK1,CDC25A,0.69486,0,
CDC25A,CDK1,0.69486,0,
CDK1,SPAG5,0.72786,0,
CDK1,CDC6,0.21967,0,
CDK1,CCNE1,0.20862,0,
CDK1,BLM,0.49613,0,
CDK1,BUB1B,0.76684,0,
GADD45B,CDK1,0.34219,0,
GADD45B,CDK1,0.34219,0,
CDK1,CDCA8,0.73649,0,
CDK1,PBK,0.71735,0,
ROS1,CDK1,0.02695,0,
RAP1GAP,CDK1,0.34439,0,
GADD45G,CDK1,0.38597,0,
GADD45G,CDK1,0.38597,0,
CDK1,ORC1,0.689,0,
CDK1,LMNB1,0.66494,0,
CDK1,ERCC6L,0.70043,0,
CDK1,CDKN3,0.70289,0,
CDK1,CKAP2,0.6939,0,
CDK1,DEPDC1,0.72736,0,
CDK1,NCAPG,0.79211,0,
CDK1,SKA3,0.72071,0,
CDK1,KIFC1,0.71836,0,
CDK1,CDCA5,0.69895,0,
CDK1,KIF20B,0.78723,0,
CDK1,MKI67,0.72696,0,
CDK1,DLGAP5,0.76815,0,
CDK1,KIF18A,0.76224,0,
CDK1,ORC6,0.73622,0,
CCNB2,CDK1,0.78456,0,
CDK1,CCNB2,0.78456,0,
COL1A2,SERPINB5,0.11039,0,
SERPINB5,PRSS21,0.19182,0,
CCNB1,CDC25C,0.83205,0,
CDC25C,CCNB1,0.83205,0,
PKMYT1,CCNB1,0.7054,0,
CCNB1,PLK1,0.78066,0,
PLK1,CCNB1,0.78066,0,
CCNB1,CDC25A,0.72287,0,
CDC25A,CCNB1,0.72287,0,
GADD45B,CCNB1,0.35282,0,
CCNB1,PBK,0.78696,0,
PBK,CCNB1,0.78696,0,
CCNB1,AGER,0.46284,0,
GADD45G,CCNB1,0.4127,0,
TSPYL2,CCNB1,0.49124,0,
CCNB1,CDK3,0.41808,0,
CCNB1,CKAP2,0.66198,0,
ZBTB16,TIMP1,0.22345,0,
ZBTB16,CCNA2,0.52236,0,
ZBTB16,RNF112,0.55808,0,
CXCL8,MMP9,0.46117,0,
MMP9,CXCL8,0.46117,0,
MMP9,EPHB2,0.20538,0,
MMP9,CXCL6,0.20375,0,
MMP9,PPBP,0.0369,0,
MMP9,CXCL5,0.1295,0,
COL4A6,MMP9,0.19233,0,
COL4A5,MMP9,0.24562,0,
MMP9,LCN2,0.16731,0,
PLK1,CDC25C,0.74221,0,
FSCN1,ACTC1,0.06981,0,
TNNI3K,ACTC1,0.44092,0,
HIST1H3J,UHRF1,0.39658,0,
CCNA2,UHRF1,0.7254,0,
MYBPC3,TRIM63,0.15365,0,
HSPB8,HSPB2,0.69496,0,
TPX2,HMMR,0.7427,0,
PLK1,HMMR,0.70041,0,
CDKN2A,CDKN2A,1,0,
CDKN2A,CDKN2A,1,0,
MMP13,CXCL8,0.16334,0,
MMP1,CXCL8,0.29404,0,
POLQ,RAD51,0.7268,0,
AURKB,KIF23,0.64916,0,
PLK1,KIF23,0.68041,0,
KIF23,ACTA1,0.30558,0,
BUB1,MAD2L1,0.80239,0,
MAD2L1,BUB1,0.80239,0,
BUB1,PLK1,0.79363,0,
PLK1,BUB1,0.79363,0,
TTK,BUB1,0.85957,0,
BUB1,BUB1B,0.89826,0,
FANCA,BRCA1,0.64988,0,
FANCA,CENPE,0.59772,0,
BLM,FANCA,0.44899,0,
NEK2,FANCA,0.6326,0,
FANCA,FANCB,0.65508,0,
FANCB,FANCA,0.65508,0,
PKMYT1,PLK1,0.80605,0,
MYB,LEF1,0.23301,0,
CDX1,LEF1,0.21728,0,
LEF1,CDX1,0.21728,0,
AURKB,HIST1H3J,0.50196,0,
KDM5D,HIST1H3J,0.25872,0,
PBK,HIST1H3J,0.37853,0,
CAMK2A,ACTN2,0.68002,0,
KCNA5,ACTN2,0.59707,0,
ACTN2,ADAM12,0.17323,0,
TP63,BRCA1,0.02199,0,
PPP1R14A,PRKCG,0.15329,0,
GRIA1,PRKCG,0.09042,0,
GABRA1,PRKCG,0.10953,0,
VTN,PRKCG,0.00459,0,
PRKCG,GRIN2D,0.1637,0,
PSD,PRKCG,0.14604,0,
PRKCG,GJA3,0.05391,0,
MYB,PAX5,0.0471,0,
MYB,COL1A2,0.07002,0,
PLK1,ECT2,0.63011,0,
ECT2,PLK1,0.63011,0,
PLK4,ECT2,0.73643,0,
PLK1,BRCA1,0.64365,0,
CHEK1,BRCA1,0.68213,0,
BRCA1,CHEK1,0.68213,0,
BRCA1,BRCA2,0.5278,0,
BRCA1,RAD51,0.67698,0,
CCNE1,BRCA1,0.20701,0,
BRCA1,BRIP1,0.68769,0,
BRIP1,BRCA1,0.68769,0,
UBD,MAD2L1,0.27918,0,
CHEK1,MAD2L1,0.77372,0,
MAD2L1,BUB1B,0.82495,0,
IGF2,EPHB2,0.21242,0,
IGF2,ROS1,0.34951,0,
IGF2,VTN,0.20544,0,
IGF2,FGFR4,0.15357,0,
IGFBP6,IGF2,0.04893,0,
AURKB,KIF2C,0.78882,0,
PLK1,KIF2C,0.83182,0,
CLSPN,CDC45,0.74047,0,
PLK1,CLSPN,0.67821,0,
CHEK1,CLSPN,0.75823,0,
CLSPN,CHEK1,0.75823,0,
SFRP1,FZD2,0.09417,0,
CDC45,MCM4,0.76353,0,
MCM4,CDC45,0.76353,0,
CKS2,CENPE,0.56499,0,
BUB1B,CENPE,0.71373,0,
AURKB,PLK1,0.76951,0,
CHEK1,AURKB,0.7071,0,
GFAP,AURKB,0.23583,0,
AURKB,KIF4A,0.69759,0,
CDCA8,AURKB,0.74711,0,
AURKB,CDCA8,0.74711,0,
AURKB,NCAPH,0.76547,0,
AURKB,CKAP2,0.58516,0,
MYL2,AURKB,0.29754,0,
AURKB,SKA3,0.70419,0,
KIF20A,AURKB,0.77357,0,
AURKB,KIF20A,0.77357,0,
AURKB,SHCBP1,0.64842,0,
AURKB,CDCA5,0.79892,0,
AURKB,MKI67,0.6094,0,
AURKB,CDCA2,0.64352,0,
CAMK2A,PPP1R14A,0.69521,0,
CAMK2A,GFAP,0.25007,0,
ERBB2,CAMK2A,0.08619,0,
MYRIP,CAMK2A,0.08702,0,
CAMK2A,NCAPH,0.35258,0,
CAMK2A,GRIA1,0.48365,0,
KCNJ11,CAMK2A,0.15068,0,
CAMK2N2,CAMK2A,0.0465,0,
CHEK1,PLK1,0.72154,0,
PLK1,RRM2,0.74983,0,
PLK1,RAD51,0.78482,0,
PRC1,PLK1,0.72718,0,
PLK1,PRC1,0.72718,0,
PLK1,CDC6,0.19704,0,
PLK1,BUB1B,0.73889,0,
PLK1,GTSE1,0.75689,0,
PLK1,WDR62,0.68087,0,
PLK1,RAP1GAP,0.32238,0,
PLK1,STIL,0.62182,0,
PLK1,CEP55,0.73719,0,
PLK1,ERCC6L,0.71127,0,
PLK1,CENPU,0.60499,0,
PLK1,KIF20A,0.76217,0,
PLK1,ASPM,0.67883,0,
KPNA2,CDC6,0.17231,0,
RRM2,CHEK1,0.77465,0,
CHEK1,BRCA2,0.45817,0,
BRCA2,CHEK1,0.45817,0,
CHEK1,RAD51,0.80388,0,
RAD51,CHEK1,0.80388,0,
CHEK1,MCM4,0.76712,0,
CHEK1,CDC25A,0.78071,0,
CHEK1,BLM,0.59848,0,
CHEK1,MAGEA11,0.1954,0,
CNTN2,CHEK1,0.35823,0,
CHEK1,KIFC1,0.74365,0,
CHEK1,TICRR,0.64071,0,
PI3,CHEK1,0.16852,0,
TIMP1,MMP3,0.21939,0,
TNNI3K,ACTA1,0.21223,0,
ERBB2,GRB7,0.86343,0,
GH1,GHR,0.08757,0,
BRCA2,RAD51,0.48455,0,
RAD51,BRCA2,0.48455,0,
BUB1B,BRCA2,0.51816,0,
CCNA2,MCM4,0.77735,0,
TSPYL2,CCNA2,0.49452,0,
CCNA2,CDK3,0.46815,0,
KIF4A,PRC1,0.78032,0,
EREG,EPHB2,0.07653,0,
EFNA3,EPHB2,0.37799,0,
FGF23,EPHB2,0.19169,0,
FGF19,EPHB2,0.15792,0,
PTPRO,EPHB2,0.35298,0,
SIX1,HMX3,0.44264,0,
GJB3,GJB2,0.50191,0,
GJB6,GJB2,0.95674,0,
GJB2,GJB6,0.95674,0,
BLM,RAD51,0.53846,0,
RAD51,RAD51AP1,0.76741,0,
ORC6,MCM4,0.70211,0,
TTK,BLM,0.54229,0,
TTK,BUB1B,0.84133,0,
TTK,CDCA8,0.7678,0,
TTK,RMI2,0.59945,0,
COL1A2,LUM,0.78385,0,
NR4A1,RXRG,0.36274,0,
RXRG,NR4A1,0.36274,0,
PBK,PRC1,0.64192,0,
CCNE1,CDC25A,0.24251,0,
CDC25A,CCNE1,0.24251,0,
CDC25A,FHL1,0.42109,0,
CDC25A,KRT1,0.08394,0,
CDC25A,CDKN3,0.60105,0,
GRIA3,GZMB,0.18399,0,
ORC1,CDC6,0.16588,0,
PLK4,CDC6,0.20226,0,
ORC6,CDC6,0.19508,0,
HIST1H1B,CCNE1,0.08227,0,
CCNE1,CDK3,0.1157,0,
BRIP1,BLM,0.48124,0,
WNT11,FZD2,0.08648,0,
WNT7B,FZD2,0.12391,0,
RNF43,FZD2,0.09615,0,
WNT10A,FZD2,0.19469,0,
INS,NTRK3,0.37853,0,
LRP2,INS,0.04246,0,
INS,EPHA7,0.03838,0,
INS,EPHA5,0.40549,0,
INS,INSRR,0.35196,0,
MMP1,F2R,0.14052,0,
F2R,F2RL2,0.83184,0,
CAMK2B,CAMK2N2,0.01858,0,
DKK1,KREMEN2,0.13251,0,
HSPB8,CRYAB,0.79599,0,
CRYAB,GKN2,0.03731,0,
CRYAB,CDH16,0.1001,0,
ERBB2,LEP,0.03424,0,
EREG,ERBB2,0.00163,0,
EFNA3,ERBB2,0.0356,0,
APBB3,ERBB2,0.14302,0,
MUC13,ERBB2,0.16046,0,
SIX1,OTX1,0.39189,0,
ITGA7,CHRNA1,0.24545,0,
GNGT1,GNB3,0.16566,0,
POPDC3,AIM2,0.11799,0,
GPRASP1,PBK,0.41993,0,
IL23R,IL23A,0.17464,0,
IL23A,IL23R,0.17464,0,
MMP1,CXCL6,0.27069,0,
INHBA,BAMBI,0.02675,0,
SLC26A9,CFTR,0.17322,0,
KCNA5,FHL1,0.79069,0,
LEP,CRP,0.01399,0,
GHRL,LEP,0.00374,0,
MMP13,CCL7,0.15147,0,
MMP13,COL2A1,0.05021,0,
BGN,COL2A1,0.13149,0,
DLX3,GCM1,0.05132,0,
EREG,ROS1,0.0229,0,
EFNA3,ROS1,0.01186,0,
GRIA2,ROS1,0.05883,0,
FGF23,ROS1,0.07445,0,
HIST1H1B,FOXP3,0.26609,0,
MMP1,PPBP,0.04396,0,
FGF22,NTRK3,0.39381,0,
FGF22,EPHA7,0.27269,0,
FGF22,EPHA5,0.4378,0,
FGF22,INSRR,0.44325,0,
FGF22,EPHA6,0.17912,0,
IL2RG,IL2RA,0.41657,0,
CDK3,NFATC4,0.42317,0,
FGF17,NTRK3,0.32842,0,
ANGPT4,NTRK3,0.62998,0,
NTRK3,PTPRO,0.0587,0,
TNFSF11,TNFRSF11A,0.18042,0,
CCL22,CCR4,0.55258,0,
CRP,FCN2,0.0004,0,
CRP,OLR1,0.03877,0,
SNRNP70,CRP,0.01879,0,
CRP,APCS,0.86448,0,
MDK,LRP2,0.05049,0,
AGT,LRP2,0.05251,0,
LRP2,TG,0.01596,0,
LRP2,TG,0.01596,0,
APOE,LRP2,0.13186,0,
LRP2,LCN2,0.01995,0,
SCGB1A1,LRP2,0.0495,0,
VIP,VIPR2,0.506,0,
FCGR3A,FCGR1A,0.91815,0,
IGHG1,FCGR3A,0.41757,0,
CCL1,CCR8,0.23246,0,
SPP1,CCR8,0.11874,0,
CCL18,CCR8,0.41561,0,
MMP3,CCL7,0.13872,0,
DKK2,KREMEN2,0.07294,0,
FGF17,EPHA5,0.47282,0,
FGF17,INSRR,0.71765,0,
FGF17,FGFR4,0.24355,0,
MMP1,CCL7,0.08201,0,
MMP1,COL2A1,0.05485,0,
MMP7,MMP1,0.03529,0,
ANGPT4,EPHA7,0.10864,0,
ANGPT4,EPHA5,0.25104,0,
ANGPT4,INSRR,0.2697,0,
ANGPT4,EPHA6,0.089,0,
LGR6,RSPO1,0.10019,0,
LGR5,RSPO1,0.15807,0,
RSPO1,RNF43,0.20669,0,
CCKAR,CCKBR,0.61328,0,
GAST,CCKBR,0.0128,0,
GUCA2B,GUCY2C,0.07989,0,
PTH,PTH1R,0.00759,0,
VIP,ADCYAP1R1,0.51594,0,
AVPR1B,OXT,0.09249,0,
APELA,APLNR,0.31088,0,
NPR1,NPPB,0.03676,0,
NPPB,NPR1,0.03676,0,
LGR6,RSPO2,0.08488,0,
PMCH,PCSK2,0.0275,0,
RSPO4,LGR6,0.02785,0,
RSPO4,LGR5,0.03564,0,
TNFSF11,TNFRSF11B,0.13733,0,
APLN,APLNR,0.25176,0,
NPPA,NPR1,0.34347,0,
NPR1,NPPA,0.34347,0,
GRIA1,NTS,0.01856,0,
NCAPH,NCAPG,0.83382,0,
HOMER2,GRIA1,0.05094,0,
GRIA1,DUOX1,0.0607,0,
GRIA1,GRIA2,0.43802,0,
GRIA2,GRIA1,0.43802,0,
VTN,TNFRSF11B,0.00971,0,
SAG,CHRM2,0.02509,0,
CTSV,HLA-DQA2,0.01313,0,
CTSV,HLA-DOA,0.01927,0,
CTSV,HLA-DQA1,0.0065,0,
CLDN3,CLDN1,0.14724,0,
CLDN1,CLDN3,0.14724,0,
CNTNAP2,CNTN2,0.16494,0,
CNTN2,CNTNAP2,0.16494,0,
EFNA3,EPHA7,0.17388,0,
PHOX2A,HAND2,0.69874,0,
EFNA3,EPHA5,0.22915,0,
HAND1,HAND2,0.12057,0,
ACHE,HAND1,0.01271,0,
CRX,NR2E3,0.02667,0,
HDC,HRH2,0.25037,0,
EFNA3,FGFR4,0.2192,0,
TPO,TG,0.49898,0,
PLK4,STIL,0.77617,0,
MELK,HIST1H1B,0.34857,0,
ORC6,ORC1,0.70329,0,
ORC1,TRIP13,0.60362,0,
MELK,LMNB1,0.65911,0,
PRPH,LMNB1,0.32786,0,
KCNG4,KCNB1,0.04737,0,
KCNG3,KCNB1,0.09501,0,
TPH1,HTR1E,0.02151,0,
GRIA2,GRIA3,0.29552,0,
FGF23,FGFR4,0.13772,0,
TG,APCS,0.0051,0,
NXPH1,NRXN1,0.00922,0,
NXPH1,NRXN1,0.00922,0,
GRIK2,GRIK5,0.42353,0,
MTUS2,PLK4,0.31243,0,
COL2A1,ITGA10,0.21125,0,
CHAD,COL2A1,0.29851,0,
COMP,COL2A1,0.00671,0,
CDKN3,CDK3,0.43579,0,
FGF19,FGFR4,0.01934,0,
FGFR4,FGF19,0.01934,0,
MYBPC3,TNNI3K,0.02064,0,
PTGER3,GNB3,0.3359,0,
APOE,LRP8,0.01747,0,
APOA2,APOE,0.52692,0,
APOC2,APOE,0.70035,0,
ST8SIA3,NCAM1,0.02825,0,
CEACAM8,CEACAM6,0.00251,0,
F9,F7,0.00392,0,
HPN,F7,0.11034,0,
MMP12,F12,0.19778,0,
MYL2,MYOC,0.21625,0,
OLFM3,MYOC,0.41473,0,
KCNJ15,KCNJ16,0.69521,0,
RBP4,STRA6,0.03856,0,
CDH7,MIA,0.02502,0,
C4BPA,APCS,0.01356,0,
SKA3,SKA1,0.66691,0,
CLDN7,EPCAM,0.70786,0,
MSLN,KIFC1,0.12037,0,
MKI67,KIF15,0.82472,0,
ADAMTS1,ACAN,0.17109,0,
ACAN,LUM,0.25766,0,
MSLN,MUC16,0.2186,0,
PRIMA1,ACHE,0.10669,0,
GINS1,GINS2,0.4447,0,
GINS4,GINS2,0.49751,0,
APOA2,APOC1,0.62373,0,
APOA2,APOC2,0.88986,0,
APOC2,APOA2,0.88986,0,
P2RX2,GABRR1,0.05066,0,
GINS4,GINS1,0.67671,0,
MUC3A,TFF3,0.19639,0,
CKM,CKB,0.6451,0,
FLG,KLK5,0.03923,0,
PGLYRP4,PGLYRP3,0.82369,0,
MATN3,COMP,0.18493,0,
COMP,ADAMTS12,0.1397,0,
LIPF,CLPS,0.01036,0,
CLPS,PNLIP,0.99815,0,
SCUBE1,SCUBE2,0.0702,0,
MYB,COL1A1,0.07149,0,
MYBL2,MYB,0.32033,0,
MYB,ERBB2,0.07795,0,
MYB,ELANE,0.0072,0,
ETV4,MMP7,0.07303,0,
LEF1,CCL7,0.03382,0,
LEF1,CLDN2,0.09295,0,
LEF1,BIRC5,0.17783,0,
LEF1,ELANE,0.00913,0,
LEF1,CDX1,0.21728,0,
LEF1,MMP7,0.09124,0,
IGFBP1,HOXA10,0.02226,0,
FOXM1,BRIP1,0.56815,0,
TFAP2A,CCNB1,0.4131,0,
TFAP2A,F2R,0.09073,0,
TFAP2A,ERBB2,0.06534,0,
ADRA1A,TFAP2A,0.33683,0,
GAST,TFAP2A,0.02945,0,
TFAP2A,CFTR,0.04624,0,
TFAP2A,CRX,0.03316,0,
FOXM1,CCNB1,0.63741,0,
FOXM1,CDC25A,0.63053,0,
FOXM1,CDC6,0.14054,0,
CDX2,GUCY2C,0.57638,0,
CDX2,CFTR,0.36177,0,
CDX2,REG4,0.12947,0,
CDX2,MUC2,0.15262,0,
CDX2,CDH17,0.6448,0,
SOX9,MIA,0.24781,0,
SOX9,AMH,0.36245,0,
TP73,CDK1,0.35299,0,
HMGA2,CCNA2,0.25006,0,
HOXC8,TNFRSF11B,0.14593,0,
SOX10,MPZ,0.66196,0,
FOXP3,IL2RA,0.66157,0,
FOXP3,CCR4,0.66636,0,
TSHB,SLC5A5,0.05643,0,
