FROM,TO,W,DRUG,
TRIP13,ORC1,0.70345,0,
F8,IGKV3-20,0.13233,0,
MEF2C,SOX18,0.61388,0,
TWIST2,MEF2C,0.37267,0,
ST14,CDCP1,0.58924,0,
KCNG1,KCNB1,0.76145,0,
KCNB1,KCNG3,0.2279,0,
PROC,CP,0.01577,0,
FBN1,MFAP2,0.23194,0,
MYOC,FBN1,0.28943,0,
FBN1,EBP,0.3473,0,
FBN1,FBN2,0.14487,0,
MFAP4,FBN1,0.6651,0,
IDH2,IDH1,0.3852,0,
COL2A1,COL6A1,0.09484,0,
C1QA,COL2A1,0.0274,0,
COL2A1,COMP,0.0097,0,
HILPDA,FZD10,0.10195,0,
UCHL1,NCAM1,0.18882,0,
MMP7,SERPINA1,0.11356,0,
SERPINA1,KLK5,0.02976,0,
SERPINA1,CTRB1,0.07769,0,
C1QA,ADIPOQ,0.02491,0,
ADIPOQ,CDH13,0.15522,0,
TFAP2A,CITED2,0.2282,0,
KCTD1,TFAP2A,0.2904,0,
PTGDR2,PTGDR,0.47618,0,
NCAM1,ST8SIA2,0.18931,0,
CD34,CHST4,0.22448,0,
CEACAM8,CEACAM6,0.00438,0,
COMP,COL9A1,0.01229,0,
SERPINA10,F10,0.22016,0,
COL17A1,LAD1,0.30859,0,
BST2,LILRA4,0.18922,0,
EMID1,COL26A1,0.44522,0,
MFAP2,FBN2,0.30834,0,
MYOC,MYL2,0.05443,0,
PLXDC1,NID1,0.48153,0,
KCNJ16,KCNJ15,0.38255,0,
RBP4,RPE65,0.02917,0,
DPP10,KCND3,0.2012,0,
KCND3,KCNIP2,0.29433,0,
TRDN,HRC,0.20965,0,
F5,MMRN1,0.06771,0,
SKA1,SKA3,0.85954,0,
EPCAM,CLDN7,0.6403,0,
SHCBP1,TRIM71,0.11097,0,
SCEL,TXNIP,0.21163,0,
EPS8,BAIAP2L1,0.56409,0,
KIF15,MKI67,0.79165,0,
TRDN,CASQ2,0.58488,0,
HOXB1,PKNOX2,0.04169,0,
PDLIM7,TPM2,0.87565,0,
TPSAB1,TPSB2,0.87915,0,
LDB2,LHX9,0.07119,0,
SPINK5,CASP14,0.0055,0,
MUC16,MSLN,0.15917,0,
ROPN1,SPA17,0.25746,0,
LIN28B,TRIM71,0.64108,0,
GABRR1,GABRR2,0.08714,0,
SPC25,SPC24,0.61242,0,
CIDEC,CIDEA,0.12805,0,
IGHG1,IGKC,0.99375,0,
IGLC1,IGHG1,0.98278,0,
IGHG1,IGLV2-8,0.74332,0,
TRIM36,CENPH,0.30212,0,
RAB27B,SYTL4,0.26368,0,
KCNMB1,CLCA1,0.19467,0,
IGHM,JCHAIN,0.77248,0,
IGLC1,IGHV3-33,0.96215,0,
IGLC1,IGLV2-8,0.73547,0,
ATP1B2,NGB,0.03977,0,
KCNJ8,ABCC9,0.89949,0,
SPINT2,ITIH3,0.36408,0,
UPK1B,UPK3B,0.00103,0,
PGLYRP3,PGLYRP4,0.71957,0,
MMP10,ADAMTSL1,0.15448,0,
CALML5,TGM3,0.28266,0,
LIPF,CLPS,0.51411,0,
SCGB2A2,SCGB1D2,0.30341,0,
LYPD3,CTRB1,0.08527,0,
CDH18,CDH6,0.08164,0,
PNLIP,CLPS,0.94424,0,
CNGB1,ABCA4,0.08732,0,
PNLIPRP2,CLPS,0.87997,0,
PKD2,RYR2,0.571,0,
ITPR1,RYR2,0.54419,0,
RYR2,CACNA1C,0.60265,0,
CAMK2A,RYR2,0.46749,0,
PKD1,PKD2,0.72611,0,
ITGA5,PKD1,0.6428,0,
PKD1,NTS,0.05582,0,
PKD1,COL2A1,0.08609,0,
PKD1,REM1,0.66129,0,
NTRK1,CAV1,0.51026,0,
CDK5,NTRK1,0.35448,0,
PTPN6,NTRK1,0.2406,0,
NTRK1,PTPN6,0.2406,0,
NGF,NTRK1,0.63186,0,
NTRK1,NGF,0.63186,0,
HGF,NTRK1,0.31634,0,
FGF2,NTRK1,0.5139,0,
FGF10,NTRK1,0.44477,0,
INS,NTRK1,0.19176,0,
ANGPT1,NTRK1,0.39105,0,
FGF7,NTRK1,0.36517,0,
NTRK1,NGFR,0.47937,0,
FGF16,NTRK1,0.05582,0,
ANGPT4,NTRK1,0.59101,0,
PKD2,TRPC3,0.11045,0,
HAVCR1,PKD2,0.11283,0,
PKD2,PKHD1,0.0914,0,
PKD2,ITPR1,0.73931,0,
TPM1,PKD2,0.70392,0,
FLNA,PKD2,0.75859,0,
TRPC1,PKD2,0.83004,0,
PKD2,TRPC1,0.83004,0,
PKD2,AURKA,0.53296,0,
ACTN2,PKD2,0.26586,0,
PKD2,CCKBR,0.08835,0,
CACNA1C,CABP1,0.66268,0,
ISG15,MX1,0.65341,0,
MX1,ISG15,0.65341,0,
SLC2A4,TRPC3,0.11157,0,
INS,SLC2A4,0.28122,0,
CAV3,JPH2,0.20169,0,
TRPC3,TRPC4,0.09935,0,
ITPR1,TRPC3,0.11241,0,
SLC8A1,TRPC3,0.1251,0,
TRPC1,TRPC3,0.22346,0,
TRPC3,TRPC1,0.22346,0,
TRPC3,AQP2,0.0297,0,
TIMD4,HAVCR1,0.2615,0,
CDK5,GRIN2B,0.03542,0,
PRKCG,GRIN2B,0.03309,0,
BDNF,GRIN2B,0.04208,0,
GRIN2B,CAMK2A,0.17677,0,
EPHB2,GRIN2B,0.22824,0,
CAMK2B,GRIN2B,0.22034,0,
IL1B,GRIN2B,0.08214,0,
DLG2,GRIN2B,0.106,0,
DRD5,GRIN2B,0.23636,0,
GRIN2B,KANK2,0.19912,0,
GRIN2B,PSD,0.15332,0,
AQP5,TRPV4,0.37904,0,
FLNA,CAV1,0.8051,0,
CAV1,TRPC1,0.74091,0,
CAV1,PDGFRB,0.70265,0,
GRB7,CAV1,0.1863,0,
CAV1,GRB7,0.1863,0,
HGF,CAV1,0.35744,0,
ABCB1,CAV1,0.73539,0,
INS,CAV1,0.34701,0,
CAV1,ERBB2,0.12857,0,
KDR,CAV1,0.60867,0,
KCNA5,CAV1,0.58467,0,
GRK5,CAV1,0.7316,0,
TEK,CAV1,0.76179,0,
PDGFRA,CAV1,0.5991,0,
CAV1,PDGFRA,0.5991,0,
CAV2,CAV1,0.89838,0,
KCNH2,CAV1,0.59927,0,
FLT4,CAV1,0.66866,0,
CAV1,ITGB6,0.14815,0,
EDNRB,CAV1,0.77641,0,
S1PR1,CAV1,0.81928,0,
CAV1,LRP1,0.7056,0,
CAV1,ITGB7,0.34287,0,
CAV1,PTGIS,0.73415,0,
HTR1B,GNAO1,0.35465,0,
HTR1B,GNA14,0.36338,0,
CASR,FLNA,0.16066,0,
PRKCG,CASR,0.05091,0,
TRPC1,TRPC4,0.71106,0,
TRPC4,TRPC1,0.71106,0,
MAP7,TRPV4,0.27798,0,
CDH1,TRPV4,0.37576,0,
GRK5,AGTR1,0.60963,0,
AGTR1,GNA14,0.16253,0,
AGTR1,PTGFR,0.22617,0,
PRKG1,ITPR1,0.75893,0,
ITPR1,CDK1,0.52074,0,
HOMER2,ITPR1,0.3962,0,
ITPR1,CA8,0.3377,0,
PRKG1,RGS2,0.60967,0,
RYR1,PRKG1,0.2209,0,
PRKG1,PPP1R12A,0.84113,0,
PRKG1,PPP1R14A,0.63305,0,
CBS,PRKG1,0.3167,0,
SPP1,PRKG1,0.23608,0,
PRKG1,PLN,0.91165,0,
PRKG1,CCDC80,0.71792,0,
PRKG1,MRVI1,0.83818,0,
YYYY-00-DD 00:00:SS,PRKG1,0.26321,0,
GABRR1,PRKG1,0.15434,0,
TNNT1,PRKG1,0.17326,0,
DMD,TRPC1,0.71947,0,
DMD,ACTC1,0.27191,0,
DMD,ACTA1,0.21355,0,
DMD,PGM5,0.84028,0,
CDK1,STMN1,0.71562,0,
MAPK10,STMN1,0.54612,0,
BDNF,STMN1,0.22188,0,
AURKB,STMN1,0.65642,0,
STMN1,CAMK2A,0.49724,0,
STMN1,HGF,0.4025,0,
CAMK2B,STMN1,0.29757,0,
PIWIL1,STMN1,0.06478,0,
RGS2,TRPV6,0.27955,0,
RGS2,PRKCG,0.16027,0,
ADRA1A,RGS2,0.30563,0,
RGS2,LRRK2,0.59178,0,
IKBKE,FKBP5,0.39209,0,
FKBP5,IKBKE,0.39209,0,
SYT1,CACNA1C,0.63424,0,
CACNB2,CACNA1C,0.84103,0,
CACNA1C,CACNB2,0.84103,0,
TPM2,TPM1,0.93568,0,
TNNT1,TPM1,0.1515,0,
ABCC8,CRYBB1,0.01634,0,
ABCC8,KCNJ8,0.23125,0,
CDH1,CDC20,0.31095,0,
MET,CDH1,0.33907,0,
CDK1,CDH1,0.45347,0,
PLK1,CDH1,0.42382,0,
CDH1,RRM2,0.48007,0,
ERBB2,CDH1,0.09376,0,
CDH1,ERBB2,0.09376,0,
CDH1,SIX1,0.32218,0,
CDH1,CTNND2,0.25275,0,
CTNND2,CDH1,0.25275,0,
CDH1,ITGB7,0.35342,0,
PTPRT,CDH1,0.1022,0,
CALR,THBS1,0.33321,0,
CALR,NKX2-1,0.05467,0,
CALR,ITGA5,0.34127,0,
FBN1,CALR,0.46002,0,
LRP1,CALR,0.52244,0,
CALR,LRP1,0.52244,0,
CALR,PDIA2,0.09303,0,
TRPC1,TRPV6,0.36271,0,
TRPV6,NEDD4,0.40371,0,
EZR,SLC9A3R1,0.53411,0,
RPS6KA1,SLC9A3R1,0.56201,0,
CDK1,SLC9A3R1,0.31132,0,
SLC9A3R1,PDGFRB,0.5202,0,
ADRB2,SLC9A3R1,0.1868,0,
SLC9A3R1,ADRB2,0.1868,0,
SLC9A3R1,CFTR,0.13079,0,
SLC9A3R1,PDGFRA,0.44824,0,
FZD4,SLC9A3R1,0.43177,0,
SLC9A3R1,PTH1R,0.26127,0,
SLC9A3R1,OPRK1,0.06252,0,
SLC26A3,SLC9A3R1,0.10793,0,
P2RY1,SLC9A3R1,0.40856,0,
SLC9A3R1,RLBP1,0.03691,0,
LAPTM4B,NEDD4,0.42507,0,
SLC8A1,CAV3,0.26178,0,
TRPC1,KCNMA1,0.74063,0,
TBXA2R,KCNMA1,0.75505,0,
CACNA1H,KCNMA1,0.85398,0,
KCNMA1,KCNMB1,0.90037,0,
LRRC26,KCNMA1,0.11917,0,
CHGA,SCG3,0.07098,0,
TRPC1,CAV3,0.22511,0,
SVIL,CAV3,0.18321,0,
PPP1CA,TNNI3,0.47872,0,
ACTA1,TNNI3,0.05895,0,
PAK3,TNNI3,0.14689,0,
RCAN3,TNNI3,0.04428,0,
PAPPA,TNNI3,0.14303,0,
TNNI3,TNNI3K,0.17435,0,
TNNI3,TNNC1,0.28431,0,
CDK5,PPP1R1B,0.17697,0,
CDK5,EZR,0.5153,0,
CDK5,CCNB1,0.59322,0,
FOXO1,CDK5,0.57062,0,
MAPK10,CDK5,0.5851,0,
CDK5,ERBB3,0.39666,0,
BDNF,CDK5,0.19254,0,
P2RX6,CDK5,0.32745,0,
CDK5,ERBB4,0.0557,0,
CDK5,ERBB2,0.04236,0,
KDR,CDK5,0.46053,0,
ACTN1,CDK5,0.50748,0,
CDK5,CTNND2,0.16343,0,
GRIN2A,CDK5,0.19629,0,
CDK5,RASGRF1,0.09173,0,
CDK5,NEFH,0.13418,0,
DCX,CDK5,0.12409,0,
MEF2C,CDK5,0.5841,0,
LRRK2,CDK5,0.54318,0,
SEMA3A,CDK5,0.17766,0,
CDK5,XDH,0.15678,0,
CDK5,CDK5R2,0.10145,0,
CDK5R2,CDK5,0.10145,0,
CDK5,STXBP1,0.5411,0,
CDK5,CAMKV,0.16609,0,
AOC3,CDK5,0.43857,0,
CDK5,FSD1,0.37527,0,
SYT1,SNAP25,0.50527,0,
SNAP25,SYT1,0.50527,0,
SNAP25,CENPF,0.35643,0,
STXBP6,SNAP25,0.44418,0,
SNAP25,TRIM9,0.61502,0,
FLNA,CDK1,0.57307,0,
CAMK2A,FLNA,0.76383,0,
FLNA,ISG15,0.26774,0,
BRCA2,FLNA,0.35657,0,
DCN,FLNA,0.617,0,
FLNA,CFTR,0.19267,0,
ITGB6,FLNA,0.15914,0,
FLNA,FLNC,0.9124,0,
CALCR,FLNA,0.24783,0,
ITGB7,FLNA,0.38013,0,
FLNA,ASB2,0.91534,0,
FLNA,PHLDB2,0.72847,0,
TRPC1,RYR1,0.22092,0,
CAMK2A,SYT1,0.38833,0,
GRIN1,PRKCG,0.01847,0,
GRIN1,CAMK2A,0.16127,0,
CIT,GRIN1,0.033,0,
GRIN1,EPHB2,0.06173,0,
GRIN2A,GRIN1,0.07589,0,
PPP1CA,RYR1,0.20458,0,
HOMER2,RYR1,0.03013,0,
RYR1,S100A1,0.18701,0,
TRDN,RYR1,0.05394,0,
TGM2,NME1,0.33697,0,
S100A7,TGM2,0.05395,0,
TGM2,AKAP13,0.45362,0,
MAP3K12,TGM2,0.58378,0,
DBI,AQP2,0.0371,0,
AQP2,AKAP13,0.05597,0,
PPP1R1B,CNR1,0.10764,0,
CNR1,MET,0.16797,0,
CNR1,GNAO1,0.44484,0,
CNR1,GNA14,0.36733,0,
E2F7,E2F8,0.54714,0,
TNFSF9,TNFRSF9,0.28941,0,
TNFRSF9,TNFSF9,0.28941,0,
AURKA,NDC80,0.75207,0,
AURKB,NDC80,0.62103,0,
NEK2,NDC80,0.61356,0,
NDC80,NUF2,0.7304,0,
NDC80,CENPH,0.60408,0,
UBE2T,FANCI,0.72647,0,
UBE2T,FANCD2,0.62915,0,
CFL2,ACTC1,0.34528,0,
VDR,CYP2B6,0.0468,0,
CDK1,FOXM1,0.76663,0,
FOXM1,CDK1,0.76663,0,
CCNB1,FOXM1,0.75352,0,
FOXM1,CCNB1,0.75352,0,
FOXM1,CDC25C,0.60837,0,
FOXM1,AURKB,0.62417,0,
PLK1,FOXM1,0.75347,0,
FOXM1,PLK1,0.75347,0,
FOXM1,CDC25A,0.65845,0,
CCNE1,FOXM1,0.36526,0,
FOXM1,CENPF,0.71726,0,
LRP2,SHH,0.02463,0,
SHH,LRP2,0.02463,0,
PTCH2,SHH,0.12525,0,
SHH,GAS1,0.13038,0,
SHH,ADCYAP1,0.0414,0,
EXTL1,SHH,0.09504,0,
GPC5,SHH,0.02836,0,
TRIB3,AKT3,0.35462,0,
PPP1CA,AKT3,0.62392,0,
AKT3,PPP1CA,0.62392,0,
HSPB2,AKT3,0.7603,0,
AKT3,EZH2,0.5946,0,
TCL1A,AKT3,0.1347,0,
AKT3,CHEK1,0.62643,0,
HSPB6,AKT3,0.64576,0,
AKT3,PRKCZ,0.70556,0,
PRKCZ,AKT3,0.70556,0,
AKT3,GATA1,0.54278,0,
LRRK2,AKT3,0.73571,0,
AKT3,S1PR1,0.78308,0,
AKT3,FOXA2,0.33448,0,
AKT3,TBX3,0.59655,0,
GAPDH,SLC2A1,0.39257,0,
CDC25C,ELANE,0.21081,0,
ELANE,CXCL12,0.11683,0,
ELANE,GZMB,0.09086,0,
ELANE,THBS1,0.19547,0,
ELANE,TGFA,0.12183,0,
ELANE,SERPINA1,0.03385,0,
F5,ELANE,0.04346,0,
ELANE,SERPIND1,0.01693,0,
SLPI,ELANE,0.077,0,
MYCN,H2AFX,0.11758,0,
MYCN,MCM2,0.22962,0,
CDK1,MYCN,0.19961,0,
CCNB1,MYCN,0.1627,0,
PKMYT1,MYCN,0.09289,0,
MYCN,EZH2,0.26794,0,
MYCN,RUNX3,0.04637,0,
MYCN,MCM4,0.14907,0,
AURKA,TP73,0.08158,0,
CDK1,TP73,0.25943,0,
PLK1,TP73,0.09701,0,
CHEK1,TP73,0.17509,0,
E2F1,TP73,0.16622,0,
TP73,BUB1B,0.13336,0,
AIFM1,H2AFX,0.47191,0,
HMGA2,H2AFX,0.14308,0,
PPP1CA,H2AFX,0.78762,0,
H2AFX,APBB1,0.54734,0,
BUB1,H2AFX,0.42681,0,
AURKB,H2AFX,0.79309,0,
H2AFX,CHEK1,0.60474,0,
BRCA2,H2AFX,0.18424,0,
USP17L2,H2AFX,0.29636,0,
H2AFX,RAD51,0.76412,0,
