FROM,TO,W,DRUG,
PRG2,CSF2,0.05993,0,
TENM1,SORBS1,0.27394,0,
CP,MPO,0.35001,0,
KRT1,MPO,0.17988,0,
HLA-DQA2,CTSS,0.63624,0,
HLA-DQB2,CTSS,0.38382,0,
CTSS,CST5,0.2705,0,
FGF10,PDGFRA,0.70015,0,
FGF10,MUSK,0.37159,0,
FGF10,EPHA7,0.01478,0,
FGF10,INSRR,0.43148,0,
S100A1,DES,0.20633,0,
TGFA,ALK,0.03536,0,
TGFA,ROS1,0.10052,0,
TGFA,EPHB3,0.50598,0,
GRIK1,CDH2,0.21898,0,
CDH2,CDH4,0.09748,0,
CDH4,CDH2,0.09748,0,
PRRT2,CYP3A4,0.37798,0,
GATA4,NKX2-5,0.16831,0,
NKX2-5,GATA4,0.16831,0,
NKX2-5,TBX5,0.18125,0,
IHH,HHIP,0.07578,0,
HHIP,IHH,0.07578,0,
MDK,ALK,0.03449,0,
ALK,MDK,0.03449,0,
EREG,ALK,0.00713,0,
ALK,SRCIN1,0.01122,0,
FGF20,ALK,0.00448,0,
TREM1,PGLYRP1,0.08426,0,
DCN,PLA2G2A,0.34441,0,
CCL21,ACKR2,0.55057,0,
FGF7,PDGFRA,0.75222,0,
FGF7,MUSK,0.32379,0,
FGF7,EPHA7,0.01294,0,
FGF7,INSRR,0.4647,0,
SFTPA1,SFTPA2,0.96249,0,
FGG,ITGA2B,0.22214,0,
FGA,ITGA2B,0.17542,0,
FGB,ITGA2B,0.17451,0,
MMP13,CCL7,0.1262,0,
PTX3,ITIH4,0.17869,0,
MMP8,TFPI,0.33249,0,
FGA,FGG,0.96211,0,
FGG,FGB,0.93943,0,
EREG,ROS1,0.04133,0,
WIF1,WNT11,0.02214,0,
MUSK,WNT11,0.25912,0,
WNT11,MUSK,0.25912,0,
CCL22,DPP4,0.37383,0,
DPP4,CCL22,0.37383,0,
GPC3,DPP4,0.46404,0,
FGF17,PDGFRA,0.46181,0,
FGF23,PDGFRA,0.08027,0,
CRP,FCN2,0.19004,0,
CRP,APCS,0.64398,0,
VIP,VIPR2,0.10718,0,
CCL13,ACKR2,0.22625,0,
CCL14,ACKR2,0.51791,0,
ACKR2,CCL7,0.24479,0,
WIF1,WNT7A,0.00239,0,
CCL13,CCR3,0.14093,0,
CCL17,CCR8,0.44536,0,
PAK3,GRIA1,0.44861,0,
IHH,PTCH2,0.03635,0,
PAX9,MSX1,0.16035,0,
SPP1,CCR8,0.16097,0,
CCL18,CCR8,0.3428,0,
CCL7,MMP3,0.02157,0,
CCL7,CCR3,0.07776,0,
CCL18,CCR3,0.18718,0,
HBB,HBA1,0.98828,0,
HBG2,HBA1,0.40615,0,
FGF17,MUSK,0.13306,0,
FGF17,EPHA7,0.05102,0,
FGF17,INSRR,0.31876,0,
MMP1,CCL7,0.08042,0,
MMP1,ITGA2,0.14547,0,
MMP7,MMP1,0.07272,0,
MMP1,PKDCC,0.03392,0,
SERPINA3,MMP1,0.07028,0,
MDK,SDC1,0.38879,0,
MDK,SDC4,0.65376,0,
BMP10,BMPR1B,0.18263,0,
RASD2,BMPR1B,0.37017,0,
EEF1A2,LRRK2,0.11697,0,
SLIT1,SDC1,0.09,0,
EREG,EPHB3,0.22683,0,
PTH,PTH1R,0.00945,0,
VIP,VIPR1,0.51961,0,
CALCA,CALCA,1,0,
KISS1,KISS1R,0.16297,0,
MMP16,KISS1,0.06185,0,
GABBR1,GABBR2,0.40484,0,
DAB1,RELN,0.43015,0,
RELN,DAB1,0.43015,0,
FGA,FGB,0.94374,0,
FGA,SERPINA5,0.06204,0,
FGA,SERPINF2,0.11254,0,
AMPH,GRIA1,0.37315,0,
GRIA1,C1QL1,0.19471,0,
DCX,NFASC,0.24296,0,
PLAU,SERPINB2,0.35554,0,
FGF23,MUSK,0.04847,0,
EPHB3,ASCL1,0.02774,0,
FGF20,EPHB3,0.27739,0,
FGF19,EPHB3,0.28456,0,
ADAM12,SDC4,0.12632,0,
SDC4,ADAM12,0.12632,0,
FGF23,EPHA7,0.0076,0,
FGF19,EPHA7,0.21911,0,
SPP1,ACP5,0.3686,0,
REN,PCSK1,0.1537,0,
SLURP1,PLAU,0.10145,0,
SERPINA5,PLAU,0.18125,0,
SLC4A1,RHAG,0.28336,0,
GYPA,SLC4A1,0.68127,0,
SLC4A1,GYPA,0.68127,0,
SOST,LRP4,0.08146,0,
FGF23,INSRR,0.05159,0,
FGF23,PHEX,0.02817,0,
PROC,CP,0.12063,0,
HBB,HBG2,0.41912,0,
KRT27,INSRR,0.17747,0,
NELL2,ROBO3,0.35804,0,
TTN,MYBPC3,0.1523,0,
FGB,FBLN1,0.0925,0,
FGB,SERPINA5,0.06066,0,
HCN4,PEX5L,0.09418,0,
SERPINA1,MMP7,0.23939,0,
MMP11,SERPINA1,0.30635,0,
SERPINA1,KLK5,0.07792,0,
SERPINA1,PRSS2,0.2455,0,
CTRB1,SERPINA1,0.15013,0,
APOC2,APOE,0.3239,0,
PCSK1N,PCSK1,0.10049,0,
SERPINA5,PROC,0.14354,0,
DSC2,DSC3,0.65445,0,
DSC3,DSC2,0.65445,0,
DSC3,DSC1,0.00389,0,
DSC1,DSC3,0.00389,0,
F10,GAD2,0.18579,0,
F10,SERPINA10,0.30102,0,
RHAG,ICAM4,0.16039,0,
DSC2,DSG1,0.08687,0,
DSG1,DSC2,0.08687,0,
DSC1,DSC2,0.11355,0,
DSC2,DSC1,0.11355,0,
DSC2,PKP2,0.50114,0,
PKP2,DSC2,0.50114,0,
PKP2,DSG1,0.07635,0,
DSG1,PKP2,0.07635,0,
KLK5,DSG1,0.01677,0,
PKP2,DSC1,0.07118,0,
DSC1,PKP2,0.07118,0,
ECM1,FBLN1,0.12723,0,
AGR2,MUC2,0.11504,0,
MYL2,MYOC,0.07159,0,
PLA2R1,PLA2G10,0.19324,0,
LAMB3,LAMC2,0.69537,0,
LAMC2,LAMB3,0.69537,0,
HGFAC,SPINT1,0.25101,0,
F11,SERPINF2,0.22292,0,
KCND3,DPP10,0.15013,0,
KCNIP2,KCND3,0.39315,0,
TTN,ANKRD1,0.57626,0,
TTN,MYBPC1,0.97482,0,
C1R,C1S,0.96135,0,
SLN,ATP2A1,0.81572,0,
TSSK2,TSKS,0.28955,0,
SERPINA3,CTRB1,0.13102,0,
NEGR1,NPC2,0.44496,0,
MUC3A,TFF3,0.14311,0,
SERPINF2,DEFA1B,0.13984,0,
KLK13,SERPINF2,0.25754,0,
SERPINF2,CTRB1,0.12336,0,
CFD,SERPINF2,0.39442,0,
CIDEA,CIDEC,0.82059,0,
SLPI,PRSS2,0.10216,0,
DEFA1B,DEFA3,0.8803,0,
C8A,C8B,0.50299,0,
AMY2A,GP2,0.748,0,
MRAP,MRAP2,0.03684,0,
HES6,E2F1,0.44248,0,
E2F1,ETV4,0.49661,0,
E2F1,TNFSF11,0.16919,0,
E2F1,CCND1,0.57788,0,
E2F1,ASF1B,0.83389,0,
E2F1,CDT1,0.91671,0,
E2F1,UHRF1,0.70361,0,
E2F1,CDKN2A,0.30347,0,
E2F1,CDKN2A,0.30347,0,
MEIS1,E2F1,0.42904,0,
E2F1,CDC45,0.74639,0,
E2F1,TOP2A,0.39022,0,
E2F1,NELL2,0.15902,0,
SYN2,ETV4,0.36438,0,
ETV4,MMP7,0.1502,0,
TBX5,FGF10,0.35235,0,
TBX5,NPPA,0.236,0,
TP63,SFN,0.48639,0,
NKX2-5,GATA4,0.16831,0,
GATA4,NPPA,0.09835,0,
IGF1,MMP13,0.05143,0,
